[[1]]
                        Prob         Low           Med          Up
cc21            -5.429381e-02 2.568850e-01 -0.0543864401 0.256884974
cc22            -9.160447e-01 3.992857e-01 -0.9123303600 0.399285686
cc23             1.886389e+00 4.784571e-01  1.8851278764 0.478457112
cc24            -1.370288e-01 2.631788e-01 -0.1400050858 0.263178814
cc25             1.220155e+00 3.705312e-01  1.2209403262 0.370531181
cc26            -1.914182e-01 2.518509e-01 -0.1892386384 0.251850893
cc27            -5.443220e-01 2.845876e-01 -0.5414576450 0.284587583
cc28             9.144438e-02 2.959912e-01  0.0863337233 0.295991213
cc29            -4.052540e-01 4.255414e-01 -0.4069678927 0.425541377
cc30            -3.772911e-01 4.009981e-01 -0.3779630452 0.400998056
cc31             4.049663e-02 2.678020e-01  0.0388853961 0.267801995
cc32            -4.964809e-01 3.906645e-01 -0.5001838406 0.390664534
cc33            -2.291026e-01 3.688118e-01 -0.2367843513 0.368811781
cc34            -3.746879e-01 2.824113e-01 -0.3735891994 0.282411327
cc35            -1.861972e-01 2.705086e-01 -0.1842666110 0.270508586
cc36            -1.037340e-02 2.858372e-01 -0.0048272778 0.285837180
cc37             2.301513e-01 3.568034e-01  0.2306868988 0.356803407
cc38            -1.115240e-01 4.454008e-01 -0.1058453380 0.445400841
cc39             1.770667e+00 4.800240e-01  1.7562743182 0.480023976
cc40             4.645800e-02 2.607796e-01  0.0431331969 0.260779614
cc41            -5.263415e-01 5.130818e-01 -0.5314048697 0.513081761
cc42            -4.554511e-02 3.846423e-01 -0.0409073915 0.384642309
cc43            -6.569525e-01 3.770249e-01 -0.6602061245 0.377024901
cc44            -4.849267e-02 2.314616e-01 -0.0488258229 0.231461598
cc45             4.913707e-02 2.687208e-01  0.0447268146 0.268720843
cc46             2.200967e-01 3.276768e-01  0.2263841330 0.327676846
cc47             1.258414e-01 3.558480e-01  0.1235955402 0.355848034
cc48            -3.515040e-01 3.618893e-01 -0.3536737474 0.361889318
cc49             1.046563e+00 3.573335e-01  1.0490772436 0.357333483
cc50            -2.614922e-01 2.517210e-01 -0.2631101669 0.251720970
cc51             3.459274e-01 2.702724e-01  0.3496011470 0.270272377
cc52             1.287214e-02 2.644992e-01  0.0133049503 0.264499235
cc53            -2.052370e-01 2.572907e-01 -0.2081375199 0.257290674
1                2.284119e-01 6.932464e-01  0.2315651772 0.693246395
lcentralization  6.705637e-06 3.611442e-04  0.0021699129 0.004392312
lwarfare         4.405730e-01 5.853446e-02  0.4409304988 0.058534457
larea           -1.874308e-04 6.055978e-03 -0.0115169551 0.109915800
lpopulation      2.114856e-02 5.298893e-02  0.1050468594 0.073031173
ldepend15       -1.807936e-06 1.519416e-04 -0.0012101821 0.010605668
ldepend64        5.372708e-04 5.312731e-03  0.0152825069 0.024266460
lurban           2.533625e-04 1.920549e-03  0.0066496018 0.007506086
lpop_growth      3.131695e-06 1.946583e-03  0.0394049278 0.052882339
ltrade           7.053746e-04 2.410668e-03  0.0074966356 0.003358705
lgini_gross     -1.815660e-05 1.259107e-03 -0.0014697783 0.010462452
ldebt            1.413422e-05 2.587343e-04  0.0041577880 0.001615685
lfdi_liab        5.377605e-04 9.460772e-03  0.1390881185 0.057160481
linflation       2.164192e-07 8.732333e-06  0.0001205073 0.000137294
ldemocracy      -2.448144e-03 1.148266e-02 -0.0337667681 0.027402923
lpol_comp       -9.153443e-06 0.000000e+00           NaN          NA
lpresidential   -1.450983e-03 4.908539e-02 -0.0124898510 0.188946323
lplurality      -2.973469e-04 6.380719e-03 -0.0579987223 0.137419046
lpol_rights      1.223101e-03 2.904892e-02  0.0189754087 0.112259466
