[[1]]
                        Prob           Low          Med         Up
cc35             1.407024e-01 9.776641e-01  0.1623011287 0.977664129
cc36            -5.632662e-02 9.555690e-01 -0.0501231870 0.955569050
cc37             2.658510e-02 9.791711e-01  0.0285292845 0.979171108
cc38             6.601034e-01 9.531434e-01  0.6715492213 0.953143419
cc39             5.585801e-02 8.905523e-01  0.0649646891 0.890552286
cc40            -1.687911e-02 9.661779e-01 -0.0204641035 0.966177878
cc41             3.314215e-01 9.601249e-01  0.3245296342 0.960124892
cc42             2.069594e-01 9.686557e-01  0.1442139339 0.968655728
cc43            -8.701281e-02 9.435736e-01 -0.0708840760 0.943573564
cc44             3.119021e-01 9.023294e-01  0.3261857396 0.902329398
cc45            -6.561695e-02 9.779534e-01 -0.0546848489 0.977953448
cc46             8.953480e-02 9.481596e-01  0.1094841044 0.948159610
cc47            -2.305383e-01 9.280992e-01 -0.2402511774 0.928099156
cc48            -9.768650e-02 9.289783e-01 -0.1033364534 0.928978272
cc49            -1.019490e-01 9.088374e-01 -0.1097249271 0.908837438
cc50             1.287978e-01 9.846201e-01  0.1395347317 0.984620058
cc51             8.845978e-02 9.775561e-01  0.1014336822 0.977556143
cc52             9.917499e-02 9.619924e-01  0.0951712071 0.961992420
cc53            -9.568750e-01 9.764324e-01 -0.9465030888 0.976432429
cc54             5.944085e-01 9.231628e-01  0.6008893831 0.923162825
cc55            -7.187315e-02 9.768672e-01 -0.0832557715 0.976867175
cc56             5.355060e-02 9.005086e-01  0.0325583402 0.900508609
cc57             6.238306e-02 9.724747e-01  0.0735578371 0.972474706
cc58            -1.688511e-02 8.980631e-01 -0.0082675359 0.898063073
cc59            -1.790822e-01 9.604943e-01 -0.1922606756 0.960494265
cc60            -1.878891e-01 9.652457e-01 -0.2105825964 0.965245738
cc61             1.263267e-02 9.796007e-01  0.0364030625 0.979600726
cc62             2.156902e-02 9.278856e-01  0.0043051490 0.927885620
cc63             5.482474e-01 9.701678e-01  0.5481630333 0.970167831
1                6.239138e-01 9.863328e-01  0.6261629531 0.986332833
lcentralization  8.336379e-01 3.909221e-02  0.8331946978 0.039092210
lwarfare        -1.465020e-02 8.371596e-02 -0.0853160435 0.172391861
larea            2.872027e-02 1.166301e-01  0.1554963779 0.245684178
lpopulation      4.391261e-02 1.396687e-01  0.2604800683 0.236873803
ldepend15        2.511615e-02 3.238632e-02  0.0490147169 0.029493218
ldepend64        3.100074e-03 5.097883e-02  0.1076656993 0.236884276
lurban          -2.835075e-04 4.576509e-03 -0.0261621342 0.028857467
lpop_growth     -8.297355e-03 1.033111e-01 -0.2677811554 0.463078133
ltrade           3.861321e-03 1.103988e-02  0.0246271790 0.014965691
lgini_gross      2.345273e-03 1.464029e-02  0.0265545077 0.042573757
ldebt            3.582609e-07 1.042199e-05 -0.0007369462          NA
lfdi_liab       -6.691811e-05 1.569095e-03 -0.1109517611          NA
linflation       1.604351e-06 5.659810e-05  0.0005326281 0.001401408
ldemocracy       4.667915e-02 1.059952e-01  0.0992028012 0.134988792
lpol_comp        2.317109e-02 1.395729e-01  0.7012355650 0.318943054
lpresidential    4.483909e-01 6.506312e-01  0.8802833642 0.677783639
lplurality       8.010076e-02 3.346339e-01  0.8964570444 0.656988195
lpol_rights      3.722860e-01 4.665881e-01  0.7076410846 0.418085462
lgdp_pc          1.464681e+00 4.267053e-01  1.4768229949 0.408036463

[[2]]
                        Prob          Low          Med          Up
per03           1.0000000000 -0.263745828  0.251852647  0.75902279
per04           1.0000000000 -0.117655674  0.424692378  0.97673211
per05           1.0000000000 -0.792696627 -0.265192223  0.28906583
per06           1.0000000000 -0.795119359 -0.251826515  0.28452056
per07           1.0000000000 -0.891064548 -0.341357106  0.19969366
per08           1.0000000000 -1.021903878 -0.407197097  0.25287503
cc2             1.0000000000 -1.860535930 -0.423058772  0.95411067
cc3             1.0000000000 -1.204325497  0.185341860  1.50575737
cc4             1.0000000000 -1.489280238 -0.176875086  1.15064362
cc5             1.0000000000 -1.062797054 -0.241541178  0.59742728
cc6             1.0000000000 -1.418578930 -0.304762494  0.89163494
cc7             1.0000000000 -1.389893338 -0.417088168  0.56903269
cc8             1.0000000000 -0.343230238  1.005572839  2.38413202
cc9             1.0000000000 -1.228750855 -0.275366738  0.71230875
cc10            1.0000000000 -1.736147095 -0.708250245  0.29575158
cc11            1.0000000000 -0.996269024 -0.234999407  0.51987966
cc12            1.0000000000 -1.257843670 -0.345197916  0.58150756
cc13            1.0000000000 -0.590743410  0.341407762  1.25860784
cc14            1.0000000000 -1.211104168  0.082677870  1.37574162
cc15            1.0000000000 -1.670370867 -0.871215518 -0.05750568
cc16            1.0000000000 -0.532452813  0.251216352  1.00535937
cc17            1.0000000000 -1.437558673 -0.455596214  0.48375537
cc18            1.0000000000 -1.244294323 -0.331207254  0.68751976
cc19            1.0000000000 -1.058486582  0.025369938  1.08803494
cc20            1.0000000000  0.016244353  0.758255734  1.51309120
cc21            1.0000000000 -1.525534975 -0.204708837  1.11923717
cc22            1.0000000000 -1.150112763  0.147858356  1.46814392
cc23            1.0000000000  0.099307158  1.238455461  2.17605024
