[[1]]
                       Prob          Low           Med          Up
lpopulation      1.119040e-01 0.2416117525  0.4090448897 0.311778424
ldepend15        8.954322e-05 0.0040588845 -0.0001410019 0.042779886
ldepend64       -1.178286e-03 0.0167023842 -0.1263402263 0.098725606
lurban           2.893355e-03 0.0115978749  0.0159032252 0.022118056
lpop_growth      4.530343e-03 0.1823304431  0.0219120956 0.379000613
ltrade           5.126238e-04 0.0030133341  0.0109934246 0.008360291
lgini_gross      1.468555e-01 0.0422064697  0.1475841021 0.039516618
ldebt           -6.834870e-06 0.0005156182 -0.0017204728 0.009579656
lfdi_liab       -1.679967e-01 0.2512935397 -0.1985592972 0.263088373
linflation      -8.343264e-03 0.0026157449 -0.0087546065 0.001970012
ldemocracy       8.486349e-05 0.0082681578  0.0195139068 0.160869665
lpol_comp        4.463591e-04 0.0105206577  0.1094455125 0.182116540
lpresidential    3.491251e-02 0.2153343231  0.4786763273 0.631924436
lplurality      -4.900191e-02 0.2415714887 -0.5541494280 0.583687718
lpol_rights      2.410554e-01 0.2649470617  0.3858659589 0.237143847
lgdp_pc          1.516958e-01 0.2962781134  0.3305344538 0.365414751

[[2]]
                        Prob          Low         Med           Up
per03           1.000000e+00 -0.371895171  0.42404490 1.217409e+00
per04           1.000000e+00 -0.552626600  0.25980272 1.037292e+00
per05           1.000000e+00 -0.933624027 -0.12189464 6.462396e-01
per06           1.000000e+00 -0.906057125 -0.12652758 6.464340e-01
per07           1.000000e+00 -0.948455838 -0.13618826 6.392521e-01
per08           1.000000e+00 -0.857308170 -0.05267220 7.377424e-01
cc2             1.000000e+00 -0.915389459 -0.02261279 9.181665e-01
cc3             1.000000e+00 -0.890811378 -0.13369896 6.984872e-01
cc4             1.000000e+00 -0.911607328 -0.02226742 8.838071e-01
cc5             1.000000e+00 -1.454568325 -0.07543670 1.315349e+00
cc6             1.000000e+00 -0.897928961 -0.02620023 8.503800e-01
cc7             1.000000e+00 -1.396155198 -0.22895478 9.011930e-01
cc8             1.000000e+00 -1.140437870 -0.21250520 6.739695e-01
cc9             1.000000e+00 -1.208291492 -0.08313616 1.028528e+00
cc10            1.000000e+00 -1.022999201 -0.20057145 6.266959e-01
cc11            1.000000e+00 -0.962556588 -0.17030320 6.465551e-01
cc12            1.000000e+00 -0.947141829 -0.20481502 5.601380e-01
cc13            1.000000e+00 -0.891857279 -0.14621764 6.452420e-01
cc14            1.000000e+00 -1.087690245 -0.14053928 8.923090e-01
cc15            1.000000e+00 -0.957718779 -0.17195248 6.303438e-01
cc16            1.000000e+00 -1.052249214 -0.08980431 8.687535e-01
cc17            1.000000e+00 -1.235932467 -0.40854756 3.446181e-01
cc18            1.000000e+00 -0.348128037  0.45903990 1.274660e+00
cc19            1.000000e+00 -1.558397324 -0.48352323 5.469887e-01
cc20            1.000000e+00 -1.118210229 -0.16234216 8.465167e-01
cc21            1.000000e+00 -0.927582379 -0.16566347 6.030288e-01
cc22            1.000000e+00 -1.024887460 -0.25329372 5.410545e-01
cc23            1.000000e+00 -0.995392444  0.10933292 1.211505e+00
cc24            1.000000e+00 -1.068698137 -0.25508281 5.271981e-01
cc25            1.000000e+00 -0.479465479  0.39664692 1.244507e+00
cc26            1.000000e+00  0.736055023  1.85216726 2.757996e+00
cc27            1.000000e+00 -1.179300299 -0.18680018 6.715405e-01
cc28            1.000000e+00  0.036189200  0.94893861 1.862844e+00
cc29            1.000000e+00 -0.952087543 -0.19621691 5.781603e-01
cc30            1.000000e+00 -0.517435107  0.43207300 1.502960e+00
cc31            1.000000e+00 -1.099962380 -0.28752934 5.347123e-01
cc32            1.000000e+00 -0.377299778  0.93160040 2.252325e+00
cc33            1.000000e+00 -1.378247740 -0.27431370 8.337564e-01
cc34            1.000000e+00 -1.356005493 -0.33936301 7.002864e-01
cc35            1.000000e+00 -1.088854427 -0.22720720 7.586666e-01
cc36            1.000000e+00 -1.070786252 -0.21215732 5.980350e-01
cc37            1.000000e+00 -1.300359400 -0.04676810 1.180916e+00
cc38            1.000000e+00 -1.217245937 -0.07282899 1.079620e+00
cc39            1.000000e+00 -1.682485542 -0.51949962 6.765140e-01
cc40            1.000000e+00 -0.924195547 -0.09660884 7.249484e-01
cc41            1.000000e+00 -1.520329335 -0.15166497 1.238323e+00
cc42            1.000000e+00 -0.988571390 -0.14552427 6.812314e-01
cc43            1.000000e+00 -1.005180819 -0.11463637 7.737519e-01
cc44            1.000000e+00 -1.355061525 -0.19826594 9.518855e-01
cc45            1.000000e+00 -0.945468055 -0.19748488 5.701465e-01
cc46            1.000000e+00 -1.420485731 -0.09518136 1.258610e+00
cc47            1.000000e+00 -0.284059648  0.90504479 2.006995e+00
cc48            1.000000e+00 -1.124579036 -0.27390454 5.410821e-01
cc49            1.000000e+00 -0.969589427 -0.20113866 6.004723e-01
cc50            1.000000e+00 -1.576244596 -0.14180392 1.237448e+00
cc51            1.000000e+00 -1.718157930 -0.58011943 5.515672e-01
cc52            1.000000e+00 -0.964938801 -0.19851487 6.014067e-01
cc53            1.000000e+00 -1.002124363 -0.10224314 7.224659e-01
cc54            1.000000e+00 -1.167696678 -0.34864035 5.024107e-01
cc55            1.000000e+00 -1.559059438 -0.16610069 1.185785e+00
cc56            1.000000e+00 -1.043159643 -0.05744801 9.345317e-01
cc57            1.000000e+00 -0.926952849 -0.06308662 7.943175e-01
cc58            1.000000e+00  0.559009784  1.40611633 2.258738e+00
cc59            1.000000e+00 -0.990224193 -0.18028298 6.329483e-01
cc60            1.000000e+00 -0.265652852  0.79334038 1.886241e+00
cc61            1.000000e+00 -0.995694492 -0.11819754 9.425397e-01
cc62            1.000000e+00 -1.330936202  0.03251934 1.392797e+00
cc63            1.000000e+00 -0.570861823  0.31497931 1.142000e+00
cc64            1.000000e+00 -0.871054656 -0.11040695 6.453766e-01
cc65            1.000000e+00  1.034120806  2.02297387 2.946940e+00
cc66            1.000000e+00 -0.851621058 -0.10396234 7.163691e-01
cc67            1.000000e+00 -1.045782402  0.09751574 1.215358e+00
cc68            1.000000e+00 -1.190870615 -0.18850648 6.784594e-01
cc69            1.000000e+00 -1.498158639 -0.32046700 8.364045e-01
cc70            1.000000e+00 -0.993991292 -0.19895534 5.952874e-01
cc71            1.000000e+00 -0.368714978  0.39338249 1.123655e+00
cc72            1.000000e+00 -1.335919490  0.03880023 1.435468e+00
cc73            1.000000e+00 -0.988721002 -0.22899959 5.298434e-01
cc74            1.000000e+00 -0.652953053  0.15863887 9.791728e-01
cc75            1.000000e+00 -0.834582584 -0.02934348 8.959248e-01
cc76            1.000000e+00 -1.067004915 -0.23859844 6.372962e-01
cc77            1.000000e+00 -1.487838199 -0.56211533 3.445610e-01
1               1.000000e+00 -0.920170640  0.26670141 1.672030e+00
lcentralization 8.811111e-03  0.000000000  0.00000000 0.000000e+00
lwarfare        1.000000e+00  0.487249662  0.57569565 6.672650e-01
larea           9.727778e-02 -0.065702939  0.00000000 6.956140e-02
lpopulation     1.277111e-01  0.000000000  0.00000000 1.968582e-01
ldepend15       1.806556e-01 -0.022789629  0.00000000 3.441530e-04
ldepend64       1.585778e-01 -0.045187929  0.00000000 2.108156e-02
lurban          1.773222e-01 -0.021960761  0.00000000 0.000000e+00
lpop_growth     3.311111e-03  0.000000000  0.00000000 0.000000e+00
ltrade          4.315556e-02  0.000000000  0.00000000 7.413073e-05
lgini_gross     7.766667e-02  0.000000000  0.00000000 1.554566e-02
ldebt           8.000000e-04  0.000000000  0.00000000 0.000000e+00
lfdi_liab       1.011111e-03  0.000000000  0.00000000 0.000000e+00
linflation      5.444444e-04  0.000000000  0.00000000 0.000000e+00
ldemocracy      5.555556e-05  0.000000000  0.00000000 0.000000e+00
lpol_comp       5.034444e-02 -0.036258450  0.00000000 0.000000e+00
lpresidential   2.322222e-03  0.000000000  0.00000000 0.000000e+00
lplurality      1.788889e-03  0.000000000  0.00000000 0.000000e+00
lpol_rights     5.330000e-02 -0.009943785  0.00000000 4.161314e-05
lgdp_pc         1.831889e-01 -0.162335810  0.00000000 6.326137e-02
                         Mean           SD      CondMean      CondSD
per03            4.270590e-01 4.084958e-01  4.226710e-01 0.408495815
per04            2.603774e-01 4.066295e-01  2.578259e-01 0.406629509
per05           -1.179493e-01 4.029200e-01 -1.207392e-01 0.402920046
per06           -1.184281e-01 4.046863e-01 -1.231569e-01 0.404686311
per07           -1.298795e-01 4.058208e-01 -1.334720e-01 0.405820838
per08           -5.330226e-02 4.136429e-01 -5.436148e-02 0.413642901
cc2             -2.603685e-02 4.667771e-01 -1.885433e-02 0.466777123
cc3             -1.334624e-01 4.077570e-01 -1.248770e-01 0.407756980
cc4             -3.251069e-02 4.543445e-01 -2.217317e-02 0.454344485
cc5             -7.014398e-02 6.998251e-01 -7.491089e-02 0.699825091
cc6             -2.911155e-02 4.529384e-01 -2.481881e-02 0.452938448
cc7             -2.243010e-01 5.926811e-01 -2.269186e-01 0.592681079
cc8             -2.188650e-01 4.607731e-01 -2.184120e-01 0.460773058
cc9             -9.697768e-02 5.762372e-01 -8.717032e-02 0.576237228
cc10            -2.028533e-01 4.157337e-01 -2.011236e-01 0.415733711
cc11            -1.589752e-01 4.076324e-01 -1.733046e-01 0.407632361
cc12            -1.924369e-01 3.831688e-01 -2.012923e-01 0.383168786
cc13            -1.457017e-01 3.901890e-01 -1.435339e-01 0.390188972
cc14            -1.399444e-01 5.032652e-01 -1.285780e-01 0.503265241
cc15            -1.687029e-01 4.025143e-01 -1.709453e-01 0.402514298
cc16            -9.829458e-02 4.910625e-01 -9.045285e-02 0.491062526
cc17            -4.129044e-01 4.036042e-01 -4.149086e-01 0.403604249
cc18             4.607635e-01 4.126053e-01  4.656297e-01 0.412605303
cc19            -4.921874e-01 5.364115e-01 -4.944340e-01 0.536411533
cc20            -1.614049e-01 5.055291e-01 -1.621579e-01 0.505529144
cc21            -1.632655e-01 3.939753e-01 -1.591272e-01 0.393975297
cc22            -2.519745e-01 4.027302e-01 -2.538726e-01 0.402730161
cc23             1.157243e-01 5.725530e-01  1.114688e-01 0.572552969
cc24            -2.559788e-01 4.066933e-01 -2.604667e-01 0.406693300
cc25             3.860258e-01 4.389715e-01  3.908784e-01 0.438971539
cc26             1.837551e+00 5.106378e-01  1.829627e+00 0.510637788
cc27            -2.074263e-01 4.676752e-01 -2.159905e-01 0.467675210
cc28             9.535250e-01 4.619589e-01  9.502870e-01 0.461958882
cc29            -1.847191e-01 3.897988e-01 -1.903879e-01 0.389798772
cc30             4.438936e-01 5.190286e-01  4.466119e-01 0.519028555
cc31            -2.858448e-01 4.148773e-01 -2.894184e-01 0.414877304
cc32             9.263344e-01 6.713747e-01  9.306899e-01 0.671374703
cc33            -2.779516e-01 5.659712e-01 -2.769076e-01 0.565971211
cc34            -3.388905e-01 5.220966e-01 -3.370577e-01 0.522096556
cc35            -2.159437e-01 4.719255e-01 -2.147471e-01 0.471925531
cc36            -2.129109e-01 4.326272e-01 -2.208743e-01 0.432627187
cc37            -4.419444e-02 6.379217e-01 -5.441270e-02 0.637921684
cc38            -6.947804e-02 5.819994e-01 -7.115785e-02 0.581999411
cc39            -5.047050e-01 5.990669e-01 -5.168211e-01 0.599066883
cc40            -9.128562e-02 4.168797e-01 -9.394412e-02 0.416879699
cc41            -1.584459e-01 7.016064e-01 -1.462428e-01 0.701606359
cc42            -1.490737e-01 4.242602e-01 -1.474986e-01 0.424260239
cc43            -1.061548e-01 4.527816e-01 -1.101156e-01 0.452781583
cc44            -1.879968e-01 5.867739e-01 -1.836807e-01 0.586773900
cc45            -2.039002e-01 3.862561e-01 -2.001677e-01 0.386256059
cc46            -9.250998e-02 6.858827e-01 -9.055146e-02 0.685882669
cc47             8.849272e-01 5.865060e-01  8.879260e-01 0.586506025
cc48            -2.861267e-01 4.211184e-01 -2.833147e-01 0.421118393
cc49            -1.995404e-01 4.059758e-01 -2.000541e-01 0.405975800
cc50            -1.541341e-01 7.112577e-01 -1.394582e-01 0.711257701
cc51            -5.791035e-01 5.886833e-01 -5.855352e-01 0.588683267
cc52            -1.979198e-01 3.987268e-01 -1.939571e-01 0.398726781
cc53            -1.104717e-01 4.363436e-01 -1.120944e-01 0.436343574
cc54            -3.484041e-01 4.262433e-01 -3.439147e-01 0.426243315
cc55            -1.592177e-01 7.023358e-01 -1.668674e-01 0.702335830
cc56            -4.922194e-02 5.018552e-01 -5.615076e-02 0.501855234
cc57            -6.554242e-02 4.393708e-01 -6.195426e-02 0.439370797
cc58             1.404155e+00 4.314341e-01  1.407973e+00 0.431434059
cc59            -1.767107e-01 4.146434e-01 -1.804608e-01 0.414643395
cc60             7.983824e-01 5.482660e-01  8.032261e-01 0.548266041
cc61            -1.013316e-01 4.936681e-01 -9.479617e-02 0.493668105
cc62             2.983046e-02 6.990076e-01  3.559109e-02 0.699007576
cc63             2.987314e-01 4.343354e-01  3.062929e-01 0.434335368
cc64            -1.121827e-01 3.810417e-01 -1.103863e-01 0.381041695
cc65             2.023568e+00 4.877053e-01  2.017775e+00 0.487705322
cc66            -9.556253e-02 4.034580e-01 -9.513767e-02 0.403457973
cc67             1.059162e-01 5.786032e-01  9.537096e-02 0.578603182
cc68            -2.024394e-01 4.649628e-01 -2.095125e-01 0.464962797
cc69            -3.162819e-01 5.867411e-01 -3.235019e-01 0.586741125
cc70            -2.065500e-01 4.135543e-01 -2.024277e-01 0.413554323
cc71             3.888296e-01 3.815683e-01  3.910011e-01 0.381568298
cc72             4.076614e-02 7.126111e-01  4.916787e-02 0.712611145
cc73            -2.278313e-01 3.866734e-01 -2.266633e-01 0.386673359
cc74             1.610311e-01 4.125999e-01  1.600173e-01 0.412599883
cc75            -8.070870e-03 4.441419e-01 -1.093385e-02 0.444141853
cc76            -2.381123e-01 4.349277e-01 -2.342113e-01 0.434927712
cc77            -5.656442e-01 4.649768e-01 -5.641935e-01 0.464976778
1                2.831333e-01 6.182593e-01  2.927192e-01 0.618259259
lcentralization -1.004098e-05 8.246287e-04 -5.968867e-04 0.007441099
lwarfare         5.766167e-01 4.592067e-02  5.755796e-01 0.045920666
larea           -6.348514e-04 3.179038e-02 -3.498095e-03 0.102860973
lpopulation      1.604838e-02 5.181119e-02  1.294101e-01 0.081696070
ldepend15       -2.035889e-03 6.246821e-03 -1.105547e-02 0.010525707
ldepend64       -2.121628e-03 1.362976e-02 -1.238408e-02 0.031969087
lurban          -2.405810e-03 6.194801e-03 -1.373879e-02 0.007605619
lpop_growth      4.072003e-04 1.110343e-02  1.537972e-01 0.106294693
ltrade           2.003194e-05 6.577859e-04  2.671557e-04 0.003003315
lgini_gross      9.404460e-04 4.742543e-03  9.699426e-03 0.014139353
ldebt            2.067650e-06 7.521089e-05  2.147708e-03 0.001144284
lfdi_liab        4.126651e-05 1.854265e-03 -6.053756e-03 0.065201610
