[[1]]
                        Prob          Low          Med           Up
cc5             1.0000000000 -0.62094085  0.018854559  0.66021795  1.643261e-02
cc6             1.0000000000 -0.73710020 -0.013202959  0.71106348 -2.721618e-02
cc7             1.0000000000  0.05582078  1.159921142  2.24463950  1.144709e+00
cc8             1.0000000000 -1.11247124 -0.075676660  0.91933785 -6.802312e-02
cc9             1.0000000000 -1.08071346 -0.273888339  0.55020333 -2.793650e-01
cc10            1.0000000000 -0.52521002  0.038984730  0.63127288  3.958956e-02
cc11            1.0000000000 -0.60513888  0.029426830  0.68401014  2.692926e-02
cc12            1.0000000000 -0.59725627 -0.076889105  0.44449018 -7.796903e-02
cc13            1.0000000000 -0.37979943  0.295722845  0.96577564  2.959969e-01
cc14            1.0000000000 -0.66601574  0.409217171  1.41391591  3.927637e-01
cc15            1.0000000000  0.14325183  0.713269822  1.30288105  7.073935e-01
cc16            1.0000000000 -0.82635933 -0.130226093  0.51262304 -1.356578e-01
cc17            1.0000000000 -0.55619441 -0.017496226  0.52920849 -2.348220e-02
cc18            1.0000000000 -0.87308373 -0.296512161  0.30041551 -2.918186e-01
cc19            1.0000000000 -0.32380053  0.385274403  1.09713308  3.837444e-01
cc20            1.0000000000 -1.13059500 -0.098499497  0.92814476 -9.488738e-02
cc21            1.0000000000 -0.84358551  0.124159696  1.12005942  1.211177e-01
cc22            1.0000000000 -0.86282224 -0.285551420  0.30431461 -2.874496e-01
cc23            1.0000000000 -0.33700881  0.578631390  1.35827967  5.463153e-01
cc24            1.0000000000 -0.92314825 -0.261918568  0.40289386 -2.601791e-01
cc25            1.0000000000 -0.61221855  0.050458436  0.70263045  4.121120e-02
cc26            1.0000000000 -1.92527465 -0.803269776  0.05803183 -8.282107e-01
cc27            1.0000000000 -1.43371452 -0.360684577  0.66021527 -3.895561e-01
cc28            1.0000000000 -1.30155742 -0.255095011  0.77030019 -2.636175e-01
cc29            1.0000000000 -1.36185000 -0.517135309  0.30795184 -5.138163e-01
cc30            1.0000000000 -1.11947266 -0.040816345  0.95105620 -5.510540e-02
cc31            1.0000000000 -1.21673424 -0.168101266  0.86125551 -1.742545e-01
cc32            1.0000000000 -0.62468249 -0.003276993  0.59653555 -1.190914e-02
cc33            1.0000000000 -0.74167044  0.023704218  0.77271247  2.307330e-02
cc34            1.0000000000 -1.02730937 -0.195450816  0.63544823 -1.931805e-01
cc35            1.0000000000 -1.31446727 -0.448640390  0.30892933 -4.653889e-01
cc36            1.0000000000 -0.44417155  0.130396949  0.70511922  1.293583e-01
cc37            1.0000000000 -0.63314226  0.183444886  1.00855531  1.794654e-01
cc38            1.0000000000 -0.70653397 -0.148182132  0.41744786 -1.558008e-01
cc39            1.0000000000 -0.60054576 -0.034281170  0.51469761 -3.870051e-02
cc40            1.0000000000 -1.59947640 -0.717967735  0.16589580 -7.239345e-01
cc41            1.0000000000 -0.45996172  0.198303261  0.81559349  1.871412e-01
cc42            1.0000000000 -0.87532068 -0.255613784  0.35217132 -2.610574e-01
cc43            1.0000000000  1.01400589  2.206041299  3.30539963  2.195185e+00
cc44            1.0000000000 -0.98778103  0.006966439  1.00338882 -1.017549e-03
cc45            1.0000000000 -0.36369406  0.333467403  1.02478243  3.274718e-01
cc46            1.0000000000 -0.55858705  0.193132242  0.91927806  1.759678e-01
cc47            1.0000000000 -0.99352606 -0.184801092  0.64261124 -1.826561e-01
cc48            1.0000000000 -1.37505240 -0.285814200  0.80096418 -2.927492e-01
cc49            1.0000000000 -0.70365631 -0.154087033  0.43975879 -1.523214e-01
cc50            1.0000000000 -0.59237751  0.072725443  0.90389240  8.362195e-02
cc51            1.0000000000 -1.03153201  0.029214628  1.07202102  3.468248e-02
cc52            1.0000000000 -1.28497656 -0.464390066  0.32716638 -4.710529e-01
cc53            1.0000000000 -0.56496110  0.053148593  0.64825998  4.436673e-02
cc54            1.0000000000 -0.55330683  0.063426518  0.66899484  6.005296e-02
cc55            1.0000000000 -0.66494229  0.397978477  1.46600237  3.874706e-01
cc56            1.0000000000 -1.35544396 -0.741100369 -0.09589825 -7.446813e-01
cc57            1.0000000000 -1.21056735 -0.205749476  0.84915261 -1.995324e-01
1               0.4937333333 -0.98004631  0.000000000  1.25229891  8.797920e-02
lcentralization 0.0068888889  0.00000000  0.000000000  0.00000000  2.785964e-05
lwarfare        1.0000000000  0.58824299  0.707118532  0.82566959  7.066228e-01
larea           0.8545666667 -0.08179538  0.015188949  0.10702894  1.413218e-02
lpopulation     0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
ldepend15       0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
ldepend64       0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
lurban          0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
lpop_growth     0.1410222222  0.00000000  0.000000000  0.13849635  1.078898e-02
ltrade          0.0025333333  0.00000000  0.000000000  0.00000000  4.154452e-06
lgini_gross     0.0222333333  0.00000000  0.000000000  0.00000000 -2.784114e-04
ldebt           0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
lfdi_liab       0.0001888889  0.00000000  0.000000000  0.00000000 -9.837599e-07
linflation      0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
ldemocracy      0.0081666667  0.00000000  0.000000000  0.00000000 -2.932389e-04
lpol_comp       0.0083888889  0.00000000  0.000000000  0.00000000  1.939744e-04
lpresidential   0.0090222222  0.00000000  0.000000000  0.00000000  2.926430e-03
lplurality      0.0086333333  0.00000000  0.000000000  0.00000000 -5.788845e-04
lpol_rights     0.1299333333  0.00000000  0.000000000  0.11059027  7.968023e-03
lgdp_pc         0.0000000000  0.00000000  0.000000000  0.00000000  0.000000e+00
                          SD     CondMean      CondSD
per03           0.1804500494 -0.042331215 0.180450049
per04           0.1807426283 -0.138174907 0.180742628
per05           0.1762898374 -0.191618970 0.176289837
per06           0.1734137009 -0.263048268 0.173413701
per07           0.1796137806 -0.190879929 0.179613781
per08           0.1893815482 -0.178988615 0.189381548
cc2             0.3121952635 -0.218612416 0.312195263
cc3             0.4094579151 -0.115064785 0.409457915
cc4             0.5126052324  0.122099871 0.512605232
cc5             0.3267107868  0.018872706 0.326710787
cc6             0.3699049566 -0.014311728 0.369904957
cc7             0.5467192638  1.156068422 0.546719264
cc8             0.5261426520 -0.070387507 0.526142652
cc9             0.4129225583 -0.274426407 0.412922558
cc10            0.2916705922  0.041184481 0.291670592
cc11            0.3301460597  0.035446565 0.330146060
cc12            0.2692706322 -0.073921296 0.269270632
cc13            0.3393133092  0.299205434 0.339313309
cc14            0.5210845281  0.396332214 0.521084528
cc15            0.2962811248  0.715628824 0.296281125
cc16            0.3441069765 -0.136690509 0.344106976
cc17            0.2767535973 -0.016446967 0.276753597
cc18            0.2967183897 -0.292912294 0.296718390
cc19            0.3691835305  0.381876353 0.369183531
cc20            0.5301424295 -0.095577934 0.530142430
cc21            0.4992149556  0.129608337 0.499214956
cc22            0.2942080430 -0.286556237 0.294208043
cc23            0.4296942291  0.558489830 0.429694229
cc24            0.3359311476 -0.257459926 0.335931148
cc25            0.3302353607  0.048298412 0.330235361
cc26            0.4986982143 -0.832674981 0.498698214
cc27            0.5347118305 -0.372131827 0.534711830
cc28            0.5241095717 -0.261321213 0.524109572
cc29            0.4213935890 -0.518861195 0.421393589
cc30            0.5244082260 -0.054053717 0.524408226
cc31            0.5276928333 -0.172881944 0.527692833
cc32            0.3026914913 -0.005147292 0.302691491
cc33            0.3845325476  0.016302441 0.384532548
cc34            0.4230756492 -0.193888200 0.423075649
cc35            0.4099022654 -0.462830123 0.409902265
cc36            0.2948175982  0.128738065 0.294817598
cc37            0.4135885132  0.188666267 0.413588513
cc38            0.2927935145 -0.151587558 0.292793514
cc39            0.2868999756 -0.040009270 0.286899976
cc40            0.4480169767 -0.718151581 0.448016977
cc41            0.3288075078  0.189785927 0.328807508
cc42            0.3123854072 -0.255829410 0.312385407
cc43            0.5866307844  2.194252349 0.586630784
cc44            0.5129995816  0.007999537 0.512999582
cc45            0.3568793562  0.334623343 0.356879356
cc46            0.3734782164  0.182977747 0.373478216
cc47            0.4216780907 -0.185439311 0.421678091
cc48            0.5612729501 -0.288348362 0.561272950
cc49            0.2930374371 -0.149771329 0.293037437
cc50            0.3745545197  0.093166024 0.374554520
cc51            0.5273182774  0.030951943 0.527318277
cc52            0.4178931098 -0.470941405 0.417893110
cc53            0.3142504713  0.048481041 0.314250471
cc54            0.3119285468  0.062002098 0.311928547
cc55            0.5350738045  0.396510843 0.535073805
cc56            0.3186605504 -0.743225731 0.318660550
cc57            0.5312162229 -0.197226691 0.531216223
1               0.4808482782  0.148591417 0.678472085
lcentralization 0.0005506045  0.003927236 0.006033253
lwarfare        0.0603942648  0.707381683 0.060394265
larea           0.0418693849  0.017469040 0.044710960
lpopulation     0.0000000000          NaN          NA
ldepend15       0.0000000000          NaN          NA
ldepend64       0.0000000000          NaN          NA
lurban          0.0000000000          NaN          NA
lpop_growth     0.0363296894  0.074179874 0.067928004
ltrade          0.0001902463  0.002113597 0.002704121
lgini_gross     0.0021905215 -0.011163825 0.009358460
ldebt           0.0000000000          NaN          NA
lfdi_liab       0.0001325043 -0.009369467          NA
linflation      0.0000000000          NaN          NA
ldemocracy      0.0056176581 -0.043679925 0.040641015
lpol_comp       0.0078381180  0.046599535 0.070283994
lpresidential   0.0379907692  0.328719121 0.210275466
lplurality      0.0265901008 -0.069582314 0.262184018
lpol_rights     0.0293554714  0.062781208 0.056932289
lgdp_pc         0.0000000000          NaN          NA

[[3]]
                       Prob         Low           Med         Up          Mean
per03           1.000000000 -0.05020337  3.325134e-05 0.05263244  6.242135e-04
per04           1.000000000 -0.04949535  1.157397e-04 0.05093546  4.943396e-04
per05           1.000000000 -0.05115946  6.380068e-04 0.05164842  7.363836e-04
per06           1.000000000 -0.05116030  5.118350e-04 0.05182142  9.410314e-04
per07           1.000000000 -0.05110001  1.128191e-03 0.05460855  1.483592e-03
per08           1.000000000 -0.05272817  1.193834e-03 0.05578421  1.847521e-03
cc2             1.000000000 -0.21083799 -6.179267e-03 0.19763764 -4.711187e-03
cc3             1.000000000 -0.24645902 -2.395143e-03 0.22842914 -3.615725e-03
cc4             1.000000000 -0.23900544  6.290729e-04 0.22705699 -1.890114e-03
cc5             1.000000000 -0.15889888 -2.179894e-03 0.15331837 -1.212669e-03
cc6             1.000000000 -0.18101174 -2.816362e-03 0.17845820 -2.045489e-03
cc7             1.000000000 -0.28685548 -6.103781e-03 0.27108893 -6.361141e-03
cc8             1.000000000 -0.22911960 -4.342742e-03 0.22221099 -2.287794e-03
cc9             1.000000000 -0.16517153  1.471922e-03 0.17209498  1.226094e-03
cc10            1.000000000 -0.20411067 -6.990582e-04 0.19392138 -1.393885e-03
cc11            1.000000000 -0.26994295 -3.126598e-03 0.26288113 -1.631395e-03
cc12            1.000000000 -0.21205808 -1.559443e-03 0.20548857 -1.681870e-03
cc13            1.000000000 -0.22102705 -1.038976e-03 0.21021693 -2.528132e-04
cc14            1.000000000 -0.21757303 -1.015077e-03 0.21731085 -4.251766e-05
cc15            1.000000000 -0.24349511 -3.010748e-03 0.22854741 -2.003792e-03
cc16            1.000000000 -0.24278843 -8.151837e-04 0.23966182 -9.337488e-04
cc17            1.000000000 -0.16629918 -2.419622e-03 0.15895691 -2.247445e-03
cc18            1.000000000 -0.20537545 -5.836448e-03 0.18971700 -4.756635e-03
cc19            1.000000000 -0.19614085 -3.455648e-03 0.18564917 -2.778224e-03
cc20            1.000000000 -0.24241876 -6.086675e-03 0.22852951 -4.624835e-03
cc21            1.000000000 -0.24079409 -1.651740e-03 0.22717519 -2.876464e-03
cc22            1.000000000 -0.21081615 -6.123285e-03 0.19784868 -4.648656e-03
cc23            1.000000000 -0.25358461 -6.186582e-06 0.24433953  5.659796e-04
cc24            1.000000000 -0.26481271 -2.685927e-03 0.25163116 -2.451034e-03
cc25            1.000000000 -0.18856524 -9.501171e-04 0.18857296  8.222069e-04
cc26            1.000000000 -0.26676068 -6.676676e-03 0.25741344 -6.807912e-03
cc27            1.000000000 -0.24207802 -4.615735e-03 0.23514268 -3.679708e-03
cc28            1.000000000 -0.24418597 -4.925634e-03 0.23429896 -5.390526e-03
cc29            1.000000000 -0.21939401 -5.206126e-03 0.21448784 -4.551677e-03
cc30            1.000000000 -0.22886146 -1.790734e-03 0.22201886 -1.828679e-03
cc31            1.000000000 -0.23073721 -2.806567e-03 0.22665366 -3.805948e-03
cc32            1.000000000 -0.33351477 -1.687633e-03 0.32046179 -1.563355e-03
cc33            1.000000000 -0.16793193 -4.341940e-03 0.17159066 -1.202404e-03
cc34            1.000000000 -0.20601609 -3.895434e-03 0.20218263 -4.390731e-03
cc35            1.000000000 -0.23330451 -3.369304e-03 0.21662240 -2.215012e-03
cc36            1.000000000 -0.16320652  4.015958e-04 0.15932848 -2.730106e-04
