[[1]]
                        Prob         Low           Med          Up
cc15            1.0000000000 -1.088313412 -2.043520e-01  0.638888283
cc16            1.0000000000 -1.053641138 -2.932501e-01  0.525392524
cc17            1.0000000000 -1.244635631 -3.746381e-01  0.524993502
cc18            1.0000000000 -1.133103724 -1.215369e-01  0.849232783
cc19            1.0000000000 -0.951556275 -2.312861e-01  0.523719492
cc20            1.0000000000 -0.437967376  8.236049e-01  2.088565756
cc21            1.0000000000 -1.624811954 -3.963003e-01  0.831435020
cc22            1.0000000000  1.003245395  1.833691e+00  2.680625318
cc23            1.0000000000 -0.575094339  2.224897e-01  1.073718883
cc24            1.0000000000 -1.676889149 -6.418190e-01  0.377748376
cc25            1.0000000000 -0.841553524 -9.979916e-02  0.692974800
cc26            1.0000000000  0.126130408  1.013416e+00  1.906436007
cc27            1.0000000000 -1.026329469 -2.706556e-01  0.500559182
cc28            1.0000000000 -0.333859885  6.917676e-01  1.690218337
cc29            1.0000000000 -1.225947642 -1.503495e-01  0.833345418
cc30            1.0000000000 -1.662802194 -8.556092e-01 -0.078351610
cc31            1.0000000000 -1.202352816  7.633291e-02  1.376180514
cc32            1.0000000000 -1.078402227 -1.314323e-01  0.761148985
cc33            1.0000000000 -1.069138470 -7.541735e-02  0.964991091
cc34            1.0000000000 -1.400699636 -3.251925e-01  0.767925618
cc35            1.0000000000 -1.065143304 -3.999146e-02  1.048087464
cc36            1.0000000000 -1.349010553 -3.838463e-01  0.513438693
cc37            1.0000000000 -1.327873515 -5.557011e-01  0.150764931
cc38            1.0000000000 -0.255072654  8.342086e-01  1.911049353
cc39            1.0000000000 -1.155482626 -3.248873e-01  0.533396461
cc40            1.0000000000 -0.848710175 -1.706223e-01  0.513416251
cc41            1.0000000000 -1.886136489 -8.402125e-01  0.241840863
cc42            1.0000000000 -0.994119079 -2.527532e-01  0.528184090
cc43            1.0000000000 -1.243959490 -5.182089e-01  0.164942120
cc44            1.0000000000 -0.876869046  1.683549e-01  1.217653767
cc45            1.0000000000  0.494761463  1.893945e+00  3.189709804
cc46            1.0000000000 -1.336790210 -9.862991e-02  1.156696529
cc47            1.0000000000 -1.003485552 -6.438264e-02  0.916952586
cc48            1.0000000000 -1.042220478 -2.312221e-02  0.971258196
cc49            1.0000000000 -0.769614908 -1.026428e-01  0.604124392
cc50            1.0000000000  1.173640851  2.276072e+00  3.378045120
cc51            1.0000000000 -0.981950079 -7.226510e-02  0.901435146
cc52            1.0000000000 -1.024577581 -6.554295e-02  0.907782479
cc53            1.0000000000 -1.084672532  1.815047e-01  1.466957820
cc54            1.0000000000 -1.773111131 -4.944003e-01  0.783867219
cc55            1.0000000000 -1.327618660 -2.906351e-01  0.714333870
cc56            1.0000000000 -1.374089463 -5.889743e-01  0.119871603
cc57            1.0000000000 -0.658795091  2.393838e-01  1.183283237
cc58            1.0000000000 -1.488624101 -3.561904e-01  0.761734981
cc59            1.0000000000 -1.210215134 -2.097106e-01  0.855338456
cc60            1.0000000000 -1.011948077 -9.310698e-02  0.855518472
cc61            1.0000000000 -1.068687735 -3.355168e-01  0.408586786
cc62            1.0000000000 -1.057705549 -2.993309e-01  0.429667621
1               1.0000000000 -0.369304976  5.841115e-01  2.070657494
lcentralization 0.0149111111  0.000000000  0.000000e+00  0.000000000
lwarfare        1.0000000000  0.441215862  5.523297e-01  0.661981987
larea           0.0775111111 -0.003583135  0.000000e+00  0.044188708
lpopulation     0.0024222222  0.000000000  0.000000e+00  0.000000000
ldepend15       0.0006000000  0.000000000  0.000000e+00  0.000000000
ldepend64       0.1200555556 -0.061047245  0.000000e+00  0.000000000
lurban          0.0005888889  0.000000000  0.000000e+00  0.000000000
lpop_growth     0.0018111111  0.000000000  0.000000e+00  0.000000000
ltrade          0.0064000000  0.000000000  0.000000e+00  0.000000000
lgini_gross     0.0272222222  0.000000000  0.000000e+00  0.000000000
ldebt           0.0002444444  0.000000000  0.000000e+00  0.000000000
lfdi_liab       0.1744555556 -0.146713757  0.000000e+00  0.000000000
linflation      0.0001222222  0.000000000  0.000000e+00  0.000000000
ldemocracy      0.0004111111  0.000000000  0.000000e+00  0.000000000
lpol_comp       0.0004888889  0.000000000  0.000000e+00  0.000000000
lpresidential   0.2161888889  0.000000000  0.000000e+00  0.663616113
lplurality      0.0067444444  0.000000000  0.000000e+00  0.000000000
lpol_rights     0.1801333333 -0.028914538  0.000000e+00  0.116040400
lgdp_pc         0.3301444444 -0.250549525  0.000000e+00  0.004949055
                         Mean           SD     CondMean      CondSD
per03            2.117365e-01 2.310008e-01  0.212036108 0.231000786
per04            4.206524e-01 2.501713e-01  0.419057286 0.250171289
per05           -2.141686e-01 2.416956e-01 -0.211886869 0.241695577
per06            4.672969e-02 2.395516e-01  0.047961733 0.239551582
per07           -6.825180e-02 2.568228e-01 -0.068855484 0.256822753
per08            3.977028e-03 2.841312e-01  0.009686380 0.284131240
cc2             -5.768325e-01 5.616423e-01 -0.575905537 0.561642323
cc3             -6.153313e-02 3.778782e-01 -0.067098279 0.377878214
cc4             -4.359103e-01 5.167114e-01 -0.436707446 0.516711437
cc5             -2.368352e-01 5.382906e-01 -0.245595419 0.538290581
cc6             -3.138307e-01 6.369235e-01 -0.325699673 0.636923488
cc7              1.208815e+00 6.581056e-01  1.191190301 0.658105584
cc8             -5.119350e-01 6.423612e-01 -0.503803880 0.642361221
cc9              5.701815e-03 3.949385e-01  0.007665560 0.394938504
cc10            -2.196877e-01 4.669059e-01 -0.216778995 0.466905915
cc11            -1.947798e-01 4.633256e-01 -0.206631005 0.463325612
cc12             5.571717e-02 6.348905e-01  0.048229033 0.634890483
cc13            -6.526650e-01 3.801734e-01 -0.655609849 0.380173426
cc14            -2.400415e-01 6.253807e-01 -0.243510767 0.625380679
cc15            -2.068208e-01 4.499196e-01 -0.214869665 0.449919570
cc16            -2.796868e-01 3.989543e-01 -0.284513949 0.398954294
cc17            -3.780290e-01 4.468600e-01 -0.370976716 0.446859968
cc18            -1.237590e-01 5.068700e-01 -0.127617352 0.506869990
cc19            -2.216003e-01 3.760082e-01 -0.227731303 0.376008225
cc20             8.291451e-01 6.443270e-01  0.823820395 0.644326955
cc21            -4.037360e-01 6.316740e-01 -0.399796399 0.631673963
cc22             1.840928e+00 4.229809e-01  1.842096645 0.422980941
cc23             2.293403e-01 4.175951e-01  0.227419438 0.417595055
cc24            -6.427539e-01 5.259655e-01 -0.645440921 0.525965495
cc25            -7.796953e-02 3.909763e-01 -0.089768445 0.390976314
cc26             1.016599e+00 4.587399e-01  1.015080240 0.458739868
cc27            -2.670100e-01 3.954026e-01 -0.269233727 0.395402601
cc28             6.789917e-01 5.165198e-01  0.680921922 0.516519795
cc29            -1.572360e-01 5.169127e-01 -0.169697233 0.516912716
cc30            -8.635641e-01 4.002133e-01 -0.864978931 0.400213349
cc31             8.185033e-02 6.602430e-01  0.073889837 0.660242975
cc32            -1.376672e-01 4.713962e-01 -0.136279892 0.471396242
cc33            -7.031009e-02 5.199940e-01 -0.068248126 0.519994024
cc34            -3.197568e-01 5.499694e-01 -0.317374432 0.549969413
cc35            -3.212223e-02 5.384892e-01 -0.035578454 0.538489153
cc36            -3.894286e-01 4.753649e-01 -0.388316571 0.475364887
cc37            -5.631385e-01 3.807287e-01 -0.566381592 0.380728702
cc38             8.317124e-01 5.523777e-01  0.830216591 0.552377726
cc39            -3.244964e-01 4.349427e-01 -0.322978366 0.434942727
cc40            -1.717551e-01 3.439332e-01 -0.172458764 0.343933171
cc41            -8.436092e-01 5.450048e-01 -0.835098415 0.545004809
cc42            -2.457873e-01 3.917263e-01 -0.244480592 0.391726287
cc43            -5.238317e-01 3.638465e-01 -0.523314407 0.363846487
cc44             1.771566e-01 5.389871e-01  0.168770270 0.538987072
cc45             1.887137e+00 6.832717e-01  1.878102103 0.683271720
cc46            -9.706394e-02 6.325034e-01 -0.097928382 0.632503401
cc47            -6.259775e-02 4.952245e-01 -0.060844292 0.495224527
cc48            -1.355521e-02 5.125306e-01 -0.026403380 0.512530563
cc49            -9.650360e-02 3.511028e-01 -0.100832307 0.351102846
cc50             2.283660e+00 5.596380e-01  2.279012465 0.559638015
cc51            -6.071718e-02 4.764666e-01 -0.066195676 0.476466649
cc52            -5.319606e-02 4.922156e-01 -0.058285628 0.492215624
cc53             1.846915e-01 6.471083e-01  0.186444260 0.647108282
cc54            -4.854854e-01 6.513934e-01 -0.494194111 0.651393356
cc55            -2.963413e-01 5.225863e-01 -0.298448808 0.522586310
cc56            -6.006102e-01 3.794698e-01 -0.601081016 0.379469806
