[[1]]
                          Prob          Low          Med         Up
cc85               2.036021e-02 9.769763e-01  0.027188611 0.976976276
1                  3.943358e-01 1.017304e+00  0.372778223 1.017304142
lcentralization_r  8.535767e-01 2.613056e-02  0.853808685 0.026130557
lwarfare           1.440783e-02 8.988754e-02  0.080442381 0.184289725
larea             -5.807315e-01 2.930934e-01 -0.641587515 0.236759032
lpopulation        5.539423e-02 1.725691e-01  0.450161522 0.262985518
ldepend15          1.412542e-01 4.763881e-02  0.150076027 0.033265786
ldepend64          2.512961e-04 1.474231e-02  0.005577961 0.089208767
lurban            -1.216936e-04 3.732434e-03 -0.009667745 0.024434679
lpop_growth       -3.322899e-02 1.554968e-01 -0.434620556 0.427843891
ltrade             9.287327e-04 4.439539e-03  0.006145810 0.010221296
lgini_gross        6.270959e-03 3.440557e-02  0.023050435 0.064486992
ldebt              1.284759e-02 1.160918e-02  0.019710856 0.008453103
lfdi_liab         -5.254311e-02 2.355613e-01 -0.085539816 0.291521025
linflation         2.974758e-07 2.276676e-05  0.001609853          NA
ldemocracy        -1.017687e-02 4.899780e-02 -0.046198287 0.093810242
lpol_comp          9.034139e-04 3.275411e-02  0.113631748 0.271194104
lpresidential      6.627888e-03 1.147813e-01  0.241642056 0.593482850
lplurality        -1.640907e-03 9.211024e-02 -0.059968383 0.561576874
lpol_rights        6.812647e-03 5.873285e-02  0.366549476 0.329527582
lgdp_pc            1.196087e+00 3.598018e-01  1.216476778 0.337353833

[[2]]
                          Prob          Low          Med          Up
per03             1.000000e+00 -0.201793966  0.181758814  0.57113195
per04             1.000000e+00 -0.358204874  0.059009310  0.47219953
per05             1.000000e+00 -0.760979645 -0.372338932  0.04983951
per06             1.000000e+00 -0.731906994 -0.330721006  0.08544229
per07             1.000000e+00 -0.764938265 -0.378605285  0.02614983
per08             1.000000e+00 -0.796020565 -0.354095156  0.08157458
cc2               1.000000e+00 -2.258425253 -0.874128009  0.52098297
cc3               1.000000e+00 -1.131011593 -0.217119307  0.70524871
cc4               1.000000e+00 -0.659014927  0.089980771  0.87959460
cc5               1.000000e+00 -0.982543465 -0.195532482  0.61276663
cc6               1.000000e+00 -1.224726248  0.154935386  1.53287235
cc7               1.000000e+00 -1.407439081 -0.301058486  0.87358541
cc8               1.000000e+00 -1.533002536 -0.212445883  1.13291493
cc9               1.000000e+00 -0.787319882 -0.003655284  0.83030437
cc10              1.000000e+00 -1.327179665 -0.302606223  0.69011882
cc11              1.000000e+00 -1.160016341 -0.093135731  0.90179680
cc12              1.000000e+00 -0.574098147  0.851716447  2.22539741
cc13              1.000000e+00 -1.178150376 -0.384586890  0.40477333
cc14              1.000000e+00 -0.507207517  0.253648179  1.04260515
cc15              1.000000e+00 -0.672812909  0.069559268  0.81087156
cc16              1.000000e+00 -0.822730452 -0.117145098  0.59846970
cc17              1.000000e+00 -1.011346500 -0.152685840  0.74989789
cc18              1.000000e+00 -0.889865656 -0.175824156  0.54723898
cc19              1.000000e+00 -0.816317351  0.064402036  0.97073833
cc20              1.000000e+00 -1.337355583 -0.609575709  0.11805548
cc21              1.000000e+00 -0.103042658  0.625796052  1.39254090
cc22              1.000000e+00 -1.392455687 -0.481874103  0.38231304
cc23              1.000000e+00 -1.054874896 -0.201618769  0.66752114
cc24              1.000000e+00 -0.733181863 -0.042077853  0.65717998
cc25              1.000000e+00 -1.021122071 -0.290635739  0.43485387
cc26              1.000000e+00 -1.090576704 -0.106659916  0.81302340
cc27              1.000000e+00 -1.127962055 -0.042112171  1.04777073
cc28              1.000000e+00 -0.942207575 -0.237982614  0.50066581
cc29              1.000000e+00 -0.312124613  0.462675509  1.23388663
cc30              1.000000e+00 -1.427080267 -0.089781904  1.28715563
cc31              1.000000e+00  0.415171789  1.319998989  2.15544467
cc32              1.000000e+00 -0.575442036  0.236572752  1.04343676
cc33              1.000000e+00  0.403942724  1.340317711  2.15318297
cc34              1.000000e+00 -1.157187097 -0.412481504  0.32881087
cc35              1.000000e+00 -0.186395950  0.806466792  1.75545700
cc36              1.000000e+00 -1.142229763 -0.413541265  0.31929656
cc37              1.000000e+00 -0.456317804  0.603680284  1.69539740
cc38              1.000000e+00 -1.347332085 -0.485209269  0.41385906
cc39              1.000000e+00 -0.875934146  0.037276098  1.04104987
cc40              1.000000e+00 -1.182658298 -0.388893919  0.40709578
cc41              1.000000e+00 -1.479533618 -0.595992268  0.28143873
cc42              1.000000e+00 -1.743657070 -0.488205150  0.56492319
cc43              1.000000e+00 -1.738483830 -0.306742078  1.19020831
cc44              1.000000e+00 -1.232758705 -0.250896188  0.74648026
cc45              1.000000e+00 -1.702111443 -0.711549983  0.30755300
cc46              1.000000e+00 -0.926298465 -0.169943179  0.57213851
cc47              1.000000e+00 -1.464932958 -0.322319919  0.77562685
cc48              1.000000e+00 -0.872926292 -0.099453549  0.71601334
cc49              1.000000e+00 -0.964201733 -0.132248236  0.69288501
cc50              1.000000e+00 -0.694246790  0.292800146  1.28784977
cc51              1.000000e+00 -0.668274091  0.035283978  0.74171708
cc52              1.000000e+00 -1.285004324 -0.177452932  0.94822475
cc53              1.000000e+00 -0.420905004  0.566401574  1.51619529
cc54              1.000000e+00 -1.095730309 -0.367836949  0.35810325
cc55              1.000000e+00 -0.701956627  0.030491136  0.77981941
cc56              1.000000e+00 -1.356883225 -0.173753346  0.95552021
cc57              1.000000e+00 -1.696249832 -0.684185278  0.33657091
cc58              1.000000e+00 -1.075896512 -0.368944777  0.38380416
cc59              1.000000e+00 -1.328258872 -0.554244624  0.21204909
cc60              1.000000e+00 -1.545940634 -0.444013783  0.70324979
cc61              1.000000e+00 -0.733287237  0.137605254  1.01079710
cc62              1.000000e+00 -0.563240164  0.317849708  1.18500739
cc63              1.000000e+00  0.889472940  1.674862534  2.43576891
cc64              1.000000e+00 -0.974621554 -0.240130748  0.48988763
cc65              1.000000e+00  0.261725244  1.687623146  3.09835012
cc66              1.000000e+00 -1.462961306 -0.103483062  1.25607081
cc67              1.000000e+00 -0.409562212  0.544182017  1.50744663
cc68              1.000000e+00 -0.624340920  0.224821834  1.14063955
cc69              1.000000e+00 -0.932369219  0.051937746  1.01819188
cc70              1.000000e+00 -0.484485758  0.339960065  1.10072060
cc71              1.000000e+00 -1.023191229 -0.147311566  0.71999398
cc72              1.000000e+00  0.725660429  1.567681944  2.39475568
cc73              1.000000e+00 -1.619590759 -0.233780404  1.18391802
cc74              1.000000e+00 -1.024524715 -0.301970705  0.39881167
cc75              1.000000e+00 -1.239321374 -0.388444250  0.49595634
cc76              1.000000e+00 -0.871340313 -0.056000883  0.77125387
cc77              1.000000e+00 -1.500574142 -0.185830527  1.10882393
cc78              1.000000e+00 -2.208071167 -1.013246782  0.20780913
cc79              1.000000e+00 -1.083164624 -0.310691370  0.42868274
cc80              1.000000e+00 -0.198099415  0.526013779  1.22963678
cc81              1.000000e+00 -0.964962406 -0.246843548  0.50444823
cc82              1.000000e+00 -0.833096150 -0.074897527  0.69296139
cc83              1.000000e+00 -0.561433457  0.247692649  1.11941780
cc84              1.000000e+00 -1.741956560 -0.951293543 -0.12439008
cc85              1.000000e+00 -1.468329082 -0.103173189  1.26049264
1                 1.000000e+00 -0.966523678  0.467107946  1.55818187
lcentralization_r 4.784444e-02 -0.012427496  0.000000000  0.00000000
lwarfare          1.000000e+00  0.498393283  0.580491368  0.66059115
larea             2.911111e-03  0.000000000  0.000000000  0.00000000
lpopulation       1.201778e-01  0.000000000  0.000000000  0.12340854
ldepend15         3.097778e-02  0.000000000  0.000000000  0.00000000
ldepend64         2.918889e-02  0.000000000  0.000000000  0.00000000
lurban            3.313333e-02 -0.007822512  0.000000000  0.00000000
lpop_growth       2.776667e-02  0.000000000  0.000000000  0.00000000
ltrade            1.590000e-02  0.000000000  0.000000000  0.00000000
lgini_gross       2.701111e-02  0.000000000  0.000000000  0.00000000
ldebt             0.000000e+00  0.000000000  0.000000000  0.00000000
lfdi_liab         0.000000e+00  0.000000000  0.000000000  0.00000000
linflation        3.222222e-04  0.000000000  0.000000000  0.00000000
ldemocracy        4.444444e-05  0.000000000  0.000000000  0.00000000
lpol_comp         4.113333e-02 -0.030352855  0.000000000  0.00000000
lpresidential     4.280000e-02  0.000000000  0.000000000  0.38287250
lplurality        3.853333e-02 -0.058832632  0.000000000  0.00000000
lpol_rights       3.850000e-02  0.000000000  0.000000000  0.00000000
lgdp_pc           1.333444e-01 -0.122370964  0.000000000  0.02460740
                           Mean           SD      CondMean      CondSD
per03              1.792452e-01 1.971948e-01  0.1813224695 0.197194837
per04              5.898607e-02 2.093111e-01  0.0588431461 0.209311086
per05             -3.732499e-01 2.043532e-01 -0.3698663877 0.204353220
per06             -3.320849e-01 2.015403e-01 -0.3295282694 0.201540288
per07             -3.792370e-01 2.043185e-01 -0.3766441224 0.204318468
per08             -3.566077e-01 2.231923e-01 -0.3545306246 0.223192328
cc2               -8.645019e-01 7.073917e-01 -0.8760945927 0.707391732
cc3               -2.182488e-01 4.643780e-01 -0.2221924213 0.464377970
cc4                9.210147e-02 3.879547e-01  0.0888581210 0.387954728
cc5               -1.987892e-01 4.093769e-01 -0.1923112519 0.409376872
cc6                1.578314e-01 7.059446e-01  0.1540961466 0.705944616
cc7               -2.899951e-01 5.893302e-01 -0.2946452123 0.589330220
cc8               -2.041747e-01 6.761019e-01 -0.2043016453 0.676101859
cc9                2.225194e-03 4.198570e-01  0.0032975600 0.419857009
cc10              -3.014382e-01 5.119114e-01 -0.3041190122 0.511911374
cc11              -7.918457e-02 5.263599e-01 -0.1021876932 0.526359894
cc12               8.457924e-01 7.135448e-01  0.8485840522 0.713544754
cc13              -3.947563e-01 4.013225e-01 -0.3909084544 0.401322530
cc14               2.548658e-01 3.988377e-01  0.2546230453 0.398837731
cc15               7.590043e-02 3.783628e-01  0.0713832032 0.378362759
cc16              -1.174015e-01 3.614878e-01 -0.1149694485 0.361487847
cc17              -1.557721e-01 4.491565e-01 -0.1549786079 0.449156468
cc18              -1.611801e-01 3.725946e-01 -0.1704518009 0.372594642
cc19               6.288187e-02 4.567169e-01  0.0652232477 0.456716894
cc20              -6.185273e-01 3.710465e-01 -0.6113567270 0.371046518
cc21               6.303791e-01 3.844303e-01  0.6324318042 0.384430300
cc22              -4.956508e-01 4.652565e-01 -0.4894090581 0.465256504
cc23              -2.059125e-01 4.391637e-01 -0.2026725981 0.439163744
cc24              -4.459054e-02 3.606711e-01 -0.0456412721 0.360671142
cc25              -2.899291e-01 3.728317e-01 -0.2912731010 0.372831721
