[[1]]
                       Prob          Low           Med           Up
lurban          -4.407887e-04 2.695752e-03 -5.026107e-03 7.460576e-03
lpop_growth      1.635883e-04 5.857568e-03  3.410713e-02 7.019902e-02
ltrade           1.002601e-04 7.435215e-04  2.262470e-03 2.695817e-03
lgini_gross     -7.090198e-04 3.929553e-03 -1.039600e-02 1.166925e-02
ldebt            1.304722e-06 2.195063e-05  1.097630e-03 7.154459e-06
lfdi_liab       -2.312172e-02 5.104772e-02 -9.265385e-02 6.324013e-02
linflation       1.689646e-09 0.000000e+00           NaN           NA
ldemocracy      -6.137624e-04 4.922964e-03 -9.244129e-03 1.797966e-02
lpol_comp        1.943435e-05 3.392476e-03  1.333972e-01 4.571935e-02
lpresidential    1.545098e-02 8.421375e-02  1.904947e-01 2.282081e-01
lplurality       3.493707e-05 9.170156e-03  1.669250e-02 2.154050e-01
lpol_rights     -3.991335e-05 2.276108e-03 -1.100351e-01 4.113884e-02
lgdp_pc         -2.061158e-02 6.167817e-02 -9.259145e-02 1.046705e-01

[[3]]
                        Prob          Low           Med          Up
per03           1.0000000000 -0.052835564  0.0002556707 0.053913193
per04           1.0000000000 -0.052247267  0.0006073552 0.056777980
per05           1.0000000000 -0.055554461  0.0005413897 0.058358370
per06           1.0000000000 -0.056758038  0.0004930109 0.059656336
per07           1.0000000000 -0.059636209  0.0021083553 0.065149158
per08           1.0000000000 -0.065150816  0.0020571187 0.070721416
cc2             1.0000000000 -0.249436996 -0.0061897698 0.243013915
cc3             1.0000000000 -0.316775454 -0.0101211943 0.311969084
cc4             1.0000000000 -0.286236750 -0.0050024240 0.283087421
cc5             1.0000000000 -0.175018036 -0.0024824949 0.163353836
cc6             1.0000000000 -0.193071632 -0.0020176914 0.188076824
cc7             1.0000000000 -0.335598715 -0.0065492814 0.341533837
cc8             1.0000000000 -0.249853871 -0.0026443587 0.233997261
cc9             1.0000000000 -0.189385783 -0.0021347836 0.182330171
cc10            1.0000000000 -0.268575119 -0.0070249362 0.265693234
cc11            1.0000000000 -0.352877208 -0.0075331489 0.357361875
cc12            1.0000000000 -0.282598890 -0.0069960987 0.270602754
cc13            1.0000000000 -0.277600741 -0.0077165383 0.274122893
cc14            1.0000000000 -0.240627688 -0.0047195116 0.243976561
cc15            1.0000000000 -0.313644413 -0.0087056817 0.310908410
cc16            1.0000000000 -0.327905321 -0.0087268164 0.321513035
cc17            1.0000000000 -0.193115414 -0.0025824091 0.186165829
cc18            1.0000000000 -0.224197135 -0.0024179454 0.218280890
cc19            1.0000000000 -0.237668822 -0.0056223085 0.232880525
cc20            1.0000000000 -0.251142418 -0.0020571975 0.253415422
cc21            1.0000000000 -0.277986431 -0.0060970339 0.270677678
cc22            1.0000000000 -0.257183267 -0.0051418853 0.253822330
cc23            1.0000000000 -0.312198913 -0.0050106483 0.308349254
cc24            1.0000000000 -0.350785599 -0.0090332739 0.348291039
cc25            1.0000000000 -0.245010981 -0.0035455053 0.243417980
cc26            1.0000000000 -0.303747754 -0.0066097590 0.296798340
cc27            1.0000000000 -0.291986625 -0.0056408816 0.276716101
cc28            1.0000000000 -0.232125857 -0.0044278414 0.230308720
cc29            1.0000000000 -0.254444219 -0.0055909376 0.250008397
cc30            1.0000000000 -0.243010270 -0.0011248477 0.241254378
cc31            1.0000000000 -0.245273461 -0.0042233021 0.232200987
cc32            1.0000000000 -0.439855136 -0.0100878179 0.442691408
cc33            1.0000000000 -0.181190333 -0.0010139112 0.178698631
cc34            1.0000000000 -0.195323046 -0.0012759065 0.191211053
cc35            1.0000000000 -0.301095076 -0.0092561106 0.296069378
cc36            1.0000000000 -0.196017905 -0.0033995008 0.194578486
cc37            1.0000000000 -0.256106224 -0.0050291351 0.240358896
cc38            1.0000000000 -0.199873249 -0.0028539043 0.197178928
cc39            1.0000000000 -0.250067451 -0.0058001057 0.248235304
cc40            1.0000000000 -0.210938992 -0.0030746471 0.196554380
cc41            1.0000000000 -0.190150291 -0.0024079608 0.184191713
cc42            1.0000000000 -0.239422916 -0.0070237040 0.240562935
cc43            1.0000000000 -0.351472898 -0.0069552973 0.344105610
cc44            1.0000000000 -0.267160559 -0.0051667093 0.258338091
cc45            1.0000000000 -0.260230435 -0.0062073990 0.253346461
cc46            1.0000000000 -0.494803347 -0.0053142646 0.500091161
cc47            1.0000000000 -0.287767168 -0.0069688783 0.277973655
cc48            1.0000000000 -0.371497376 -0.0089001528 0.353132700
cc49            1.0000000000 -0.193381382 -0.0055324393 0.187037481
cc50            1.0000000000 -0.292656276 -0.0063061132 0.283353088
cc51            1.0000000000 -0.310351337 -0.0078834641 0.286782760
cc52            1.0000000000 -0.392584158 -0.0100337951 0.399556434
cc53            1.0000000000 -0.223647538 -0.0042296020 0.221454064
cc54            1.0000000000 -0.219589789 -0.0045538387 0.214560250
cc55            1.0000000000 -0.215754104 -0.0031391568 0.212837330
cc56            1.0000000000 -0.186734700 -0.0027942368 0.170811225
cc57            1.0000000000 -0.253255525 -0.0034922218 0.250402391
1               1.0000000000 -0.893039488  0.0209789994 0.892238352
lcentralization 0.0013222222  0.000000000  0.0000000000 0.000000000
lwarfare        0.0099333333  0.000000000  0.0000000000 0.000000000
larea           1.0000000000  0.938578430  0.9989078277 1.060208520
lpopulation     0.0054222222  0.000000000  0.0000000000 0.000000000
ldepend15       0.0224111111  0.000000000  0.0000000000 0.000000000
ldepend64       0.0011444444  0.000000000  0.0000000000 0.000000000
lurban          0.0012555556  0.000000000  0.0000000000 0.000000000
lpop_growth     0.0007333333  0.000000000  0.0000000000 0.000000000
ltrade          0.0100444444  0.000000000  0.0000000000 0.000000000
lgini_gross     0.0113111111  0.000000000  0.0000000000 0.000000000
ldebt           0.0004777778  0.000000000  0.0000000000 0.000000000
lfdi_liab       0.0113666667  0.000000000  0.0000000000 0.000000000
linflation      0.0071333333  0.000000000  0.0000000000 0.000000000
ldemocracy      0.0103222222  0.000000000  0.0000000000 0.000000000
lpol_comp       0.0003111111  0.000000000  0.0000000000 0.000000000
lpresidential   0.0155333333  0.000000000  0.0000000000 0.000000000
lplurality      0.0004111111  0.000000000  0.0000000000 0.000000000
lpol_rights     0.0003666667  0.000000000  0.0000000000 0.000000000
lgdp_pc         0.0529888889 -0.002365622  0.0000000000 0.003706955
                         Mean           SD      CondMean       CondSD
per03            7.050505e-04 2.681160e-02  5.138570e-04 2.681160e-02
per04            8.461132e-04 2.783167e-02  6.390611e-04 2.783167e-02
per05            9.363705e-04 2.873728e-02  7.653928e-04 2.873728e-02
per06            9.666423e-04 2.997267e-02  6.134523e-04 2.997267e-02
per07            1.615709e-03 3.196535e-02  2.111579e-03 3.196535e-02
per08            2.151019e-03 3.457065e-02  2.135186e-03 3.457065e-02
cc2             -4.574938e-03 1.271447e-01 -5.468207e-03 1.271447e-01
cc3             -5.575937e-03 1.627476e-01 -7.633954e-03 1.627476e-01
cc4             -3.749041e-03 1.458038e-01 -4.972415e-03 1.458038e-01
cc5             -1.662892e-03 8.524338e-02 -2.865630e-03 8.524338e-02
cc6             -1.491688e-03 9.829730e-02 -2.481497e-03 9.829730e-02
cc7             -4.736408e-03 1.723549e-01 -5.819852e-03 1.723549e-01
cc8             -2.387470e-03 1.241345e-01 -6.176064e-03 1.241345e-01
