period	cc	year	CG_22_GDP	centralization_hi	centralization_umi	centralization_lmi	centralization_li	warfare_hi	warfare_umi	warfare_lmi	warfare_li	area_hi	area_umi	area_lmi	area_li	population_hi	population_umi	population_lmi	population_li	depend15_hi	depend15_umi	depend15_lmi	depend15_li	depend64_hi	depend64_umi	depend64_lmi	depend64_li	urban_hi	urban_umi	urban_lmi	urban_li	pop_growth_hi	pop_growth_umi	pop_growth_lmi	pop_growth_li	trade_hi	trade_umi	trade_lmi	trade_li	gini_gross_hi	gini_gross_umi	gini_gross_lmi	gini_gross_li	debt_hi	debt_umi	debt_lmi	debt_li	fdi_liab_hi	fdi_liab_umi	fdi_liab_lmi	fdi_liab_li	inflation_hi	inflation_umi	inflation_lmi	inflation_li	democracy_hi	democracy_umi	democracy_lmi	democracy_li	pol_comp_hi	pol_comp_umi	pol_comp_lmi	pol_comp_li	presidential_hi	presidential_umi	presidential_lmi	presidential_li	plurality_hi	plurality_umi	plurality_lmi	plurality_li	pol_rights_hi	pol_rights_umi	pol_rights_lmi	pol_rights_li	gdp_pc_hi	gdp_pc_umi	gdp_pc_lmi	gdp_pc_li	lcentralization_hi	lcentralization_umi	lcentralization_lmi	lcentralization_li	lwarfare_hi	lwarfare_umi	lwarfare_lmi	lwarfare_li	larea_hi	larea_umi	larea_lmi	larea_li	lpopulation_hi	lpopulation_umi	lpopulation_lmi	lpopulation_li	ldepend15_hi	ldepend15_umi	ldepend15_lmi	ldepend15_li	ldepend64_hi	ldepend64_umi	ldepend64_lmi	ldepend64_li	lurban_hi	lurban_umi	lurban_lmi	lurban_li	lpop_growth_hi	lpop_growth_umi	lpop_growth_lmi	lpop_growth_li	ltrade_hi	ltrade_umi	ltrade_lmi	ltrade_li	lgini_gross_hi	lgini_gross_umi	lgini_gross_lmi	lgini_gross_li	ldebt_hi	ldebt_umi	ldebt_lmi	ldebt_li	lfdi_liab_hi	lfdi_liab_umi	lfdi_liab_lmi	lfdi_liab_li	linflation_hi	linflation_umi	linflation_lmi	linflation_li	ldemocracy_hi	ldemocracy_umi	ldemocracy_lmi	ldemocracy_li	lpol_comp_hi	lpol_comp_umi	lpol_comp_lmi	lpol_comp_li	lpresidential_hi	lpresidential_umi	lpresidential_lmi	lpresidential_li	lplurality_hi	lplurality_umi	lplurality_lmi	lplurality_li	lpol_rights_hi	lpol_rights_umi	lpol_rights_lmi	lpol_rights_li	lgdp_pc_hi	lgdp_pc_umi	lgdp_pc_lmi	lgdp_pc_li	per01	per02	per03	per04	per05	per06	per07	per08	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc137	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc243	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
7	120	2003	4.5692654	0	0	100	0	0	0	2	0	0	0	12.669806	0	0	0	16.671587	0	0	0	76.066956	0	0	0	6.0300283	0	0	0	45.518002	0	0	0	1.25	0	0	0	81.264236	0	0	0	46.206551	0	0	0	86.30452	0	0	0	8.1502571	0	0	0	3.0956423	0	0	0	.80000001	0	0	0	6	0	0	0	1	0	0	0	1	0	0	0	5.8000002	0	0	0	6.7086682	0	0	0	100	0	0	0	.40000001	0	0	0	12.669806	0	0	0	16.574409	0	0	0	77.240349	0	0	0	5.4406266	0	0	0	42.608601	0	0	0	2.7619047	0	0	0	74.65564	0	0	0	43.991074	0	0	0	98.65284	0	0	0	7.4827771	0	0	0	2.9915423	0	0	0	-3	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	6.6234975	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	121	1978	6.3697457	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.547689	0	0	0	82.369431	0	0	0	12.324342	0	0	0	45.648602	0	0	0	1	0	0	0	77.554314	0	0	0	69.791168	0	0	0	64.825478	0	0	0	7.4902077	0	0	0	16.843519	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1.8	0	0	0	7.3248167	0	0	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.48814	0	0	0	96.625938	0	0	0	11.756398	0	0	0	42.937401	0	0	0	1.0526316	0	0	0	71.649307	0	0	0	63.533436	0	0	0	21.362101	0	0	0	7.4024096	0	0	0	16.058804	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	7.0885878	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	121	1983	9.6752176	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.621749	0	0	0	70.007713	0	0	0	12.537189	0	0	0	47.75	0	0	0	1.8614719	0	0	0	97.712112	0	0	0	67.894119	0	0	0	134.6828	0	0	0	7.1032228	0	0	0	19.609547	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7.2593122	0	0	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.547689	0	0	0	82.369431	0	0	0	12.324342	0	0	0	45.648602	0	0	0	1	0	0	0	77.554314	0	0	0	69.791168	0	0	0	64.825478	0	0	0	7.4902077	0	0	0	16.843519	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1.8	0	0	0	7.3248167	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	121	1998	6.1054349	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.74749	0	0	0	55.803394	0	0	0	12.363029	0	0	0	51.3344	0	0	0	.80000001	0	0	0	87.516357	0	0	0	52.390564	0	0	0	77.742119	0	0	0	7.9987059	0	0	0	14.046152	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	8.1125317	0	0	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.699143	0	0	0	58.904728	0	0	0	12.409148	0	0	0	50.146599	0	0	0	.83333331	0	0	0	110.26394	0	0	0	54.304173	0	0	0	87.449875	0	0	0	7.2360587	0	0	0	39.10014	0	0	0	9.3999996	0	0	0	9.3999996	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7.6479311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	121	2003	3.2550442	0	99.303375	0	0	0	0	0	0	0	9.2900753	0	0	0	14.786119	0	0	0	52.396156	0	0	0	12.522112	0	0	0	51.941799	0	0	0	0	0	0	0	86.936142	0	0	0	48.824421	0	0	0	104.05102	0	0	0	8.5585909	0	0	0	7.4182601	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	8.230443	0	0	0	100	0	0	0	0	0	0	0	9.2900753	0	0	0	14.74749	0	0	0	55.803394	0	0	0	12.363029	0	0	0	51.3344	0	0	0	.80000001	0	0	0	87.516357	0	0	0	52.390564	0	0	0	77.742119	0	0	0	7.9987059	0	0	0	14.046152	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	8.1125317	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	122	2008	1.22219	51.823223	0	0	0	0	0	0	0	12.806282	0	0	0	18.683044	0	0	0	20.812334	0	0	0	33.102547	0	0	0	88.715797	0	0	0	0	0	0	0	30.86532	0	0	0	37.131626	0	0	0	202.146	0	0	0	12.018189	0	0	0	-1.1964146	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.543341	0	0	0	51.572327	0	0	0	0	0	0	0	12.806282	0	0	0	18.683044	0	0	0	21.005255	0	0	0	28.007349	0	0	0	83.046402	0	0	0	0	0	0	0	23.038614	0	0	0	38.358185	0	0	0	169.9054	0	0	0	11.300238	0	0	0	-1.413304	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.442793	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	123	1988	1.3079845	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	14.957995	0	0	0	95.690178	0	0	0	7.5676208	0	0	0	69.841003	0	0	0	4.2487288	0	0	0	115.78963	0	0	0	38.819405	0	0	0	219.73399	0	0	0	6.5687742	0	0	0	8.427	0	0	0	-7	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	5.1999998	0	0	0	7.4243841	0	0	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	14.769539	0	0	0	98.270859	0	0	0	7.8079281	0	0	0	63.730999	0	0	0	3.4119895	0	0	0	125.99454	0	0	0	36.724289	0	0	0	38.074799	0	0	0	6.3584733	0	0	0	5.8276548	0	0	0	-9.6000004	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5.5999999	0	0	0	7.5068054	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	123	1993	1.7978185	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.199294	0	0	0	81.065903	0	0	0	6.2251506	0	0	0	75.910599	0	0	0	5.6123843	0	0	0	130.07671	0	0	0	45.526192	0	0	0	145.6976	0	0	0	6.5200448	0	0	0	3.9289939	0	0	0	-2.4000001	0	0	0	8.3999996	0	0	0	1	0	0	0	1	0	0	0	3.8	0	0	0	7.2359366	0	0	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	14.957995	0	0	0	95.690178	0	0	0	7.5676208	0	0	0	69.841003	0	0	0	4.2487288	0	0	0	115.78963	0	0	0	38.819405	0	0	0	219.73399	0	0	0	6.5687742	0	0	0	8.427	0	0	0	-7	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	5.1999998	0	0	0	7.4243841	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	123	1998	1.7423819	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.358496	0	0	0	71.34935	0	0	0	5.7572474	0	0	0	79.230797	0	0	0	2.7111821	0	0	0	115.19942	0	0	0	39.025131	0	0	0	107.695	0	0	0	7.3687253	0	0	0	1.700487	0	0	0	-2	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	7.4092836	0	0	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.199294	0	0	0	81.065903	0	0	0	6.2251506	0	0	0	75.910599	0	0	0	5.6123843	0	0	0	130.07671	0	0	0	45.526192	0	0	0	145.6976	0	0	0	6.5200448	0	0	0	3.9289939	0	0	0	-2.4000001	0	0	0	8.3999996	0	0	0	1	0	0	0	1	0	0	0	3.8	0	0	0	7.2359366	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	123	2003	1.7069023	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.444366	0	0	0	64.692993	0	0	0	5.9861312	0	0	0	80.629402	0	0	0	2.3868039	0	0	0	124.11362	0	0	0	40.371578	0	0	0	94.393661	0	0	0	8.691781	0	0	0	1.7867264	0	0	0	-2	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	5.1999998	0	0	0	7.625474	0	0	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.358496	0	0	0	71.34935	0	0	0	5.7572474	0	0	0	79.230797	0	0	0	2.7111821	0	0	0	115.19942	0	0	0	39.025131	0	0	0	107.695	0	0	0	7.3687253	0	0	0	1.700487	0	0	0	-2	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	7.4092836	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	123	2008	2.5176568	0	96.73671	0	0	0	0	0	0	0	11.390256	0	0	0	15.579387	0	0	0	63.518909	0	0	0	6.4817977	0	0	0	81.954597	0	0	0	2.1323309	0	0	0	132.27498	0	0	0	39.367809	0	0	0	68.331779	0	0	0	9.8323708	0	0	0	9.364974	0	0	0	-2.8	0	0	0	8.1999998	0	0	0	1	0	0	0	1	0	0	0	5.4000001	0	0	0	8.1603222	0	0	0	100	0	0	0	0	0	0	0	11.387815	0	0	0	15.444366	0	0	0	64.692993	0	0	0	5.9861312	0	0	0	80.629402	0	0	0	2.3868039	0	0	0	124.11362	0	0	0	40.371578	0	0	0	94.393661	0	0	0	8.691781	0	0	0	1.7867264	0	0	0	-2	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	5.1999998	0	0	0	7.625474	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	125	1978	5.2916217	0	0	0	93.179474	0	0	0	0	0	0	0	13.251882	0	0	0	16.535578	0	0	0	106.02351	0	0	0	6.6427016	0	0	0	14.5154	0	0	0	4.3003664	0	0	0	50.914047	0	0	0	63.161606	0	0	0	21.707033	0	0	0	6.0206199	0	0	0	10.815272	0	0	0	-6.5999999	0	0	0	1.4	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	6.0862403	0	0	0	100	0	0	0	0	0	0	0	13.251882	0	0	0	16.348442	0	0	0	104.59311	0	0	0	7.0658746	0	0	0	11.8664	0	0	0	3.4848485	0	0	0	48.594276	0	0	0	70.998444	0	0	0	13.40548	0	0	0	5.4040275	0	0	0	6.0148578	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	5.5475159	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	125	1983	5.5538821	0	0	0	95.018745	0	0	0	0	0	0	0	13.251882	0	0	0	16.726336	0	0	0	106.24275	0	0	0	6.1866407	0	0	0	15.8806	0	0	0	4.5902133	0	0	0	42.224461	0	0	0	68.352135	0	0	0	34.745178	0	0	0	6.410388	0	0	0	10.556036	0	0	0	-6.8000002	0	0	0	1.2	0	0	0	1	0	0	0	1	0	0	0	5.4000001	0	0	0	6.099648	0	0	0	93.179474	0	0	0	0	0	0	0	13.251882	0	0	0	16.535578	0	0	0	106.02351	0	0	0	6.6427016	0	0	0	14.5154	0	0	0	4.3003664	0	0	0	50.914047	0	0	0	63.161606	0	0	0	21.707033	0	0	0	6.0206199	0	0	0	10.815272	0	0	0	-6.5999999	0	0	0	1.4	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	6.0862403	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	125	1988	4.2340493	0	0	0	95.151093	0	0	0	0	0	0	0	13.251882	0	0	0	16.895967	0	0	0	103.70297	0	0	0	5.7542844	0	0	0	16.4804	0	0	0	2.8614719	0	0	0	40.515968	0	0	0	61.957531	0	0	0	45.929001	0	0	0	6.6188164	0	0	0	8.1950998	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	6.1720243	0	0	0	95.018745	0	0	0	0	0	0	0	13.251882	0	0	0	16.726336	0	0	0	106.24275	0	0	0	6.1866407	0	0	0	15.8806	0	0	0	4.5902133	0	0	0	42.224461	0	0	0	68.352135	0	0	0	34.745178	0	0	0	6.410388	0	0	0	10.556036	0	0	0	-6.8000002	0	0	0	1.2	0	0	0	1	0	0	0	1	0	0	0	5.4000001	0	0	0	6.099648	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	125	1993	3.4638486	0	0	0	95.835495	0	0	0	0	0	0	0	13.251882	0	0	0	17.06485	0	0	0	95.639442	0	0	0	5.4303184	0	0	0	17.657	0	0	0	3.2721293	0	0	0	51.911682	0	0	0	53.043282	0	0	0	67.894058	0	0	0	6.8681083	0	0	0	17.07304	0	0	0	-5	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	5.5999999	0	0	0	5.9176569	0	0	0	95.151093	0	0	0	0	0	0	0	13.251882	0	0	0	16.895967	0	0	0	103.70297	0	0	0	5.7542844	0	0	0	16.4804	0	0	0	2.8614719	0	0	0	40.515968	0	0	0	61.957531	0	0	0	45.929001	0	0	0	6.6188164	0	0	0	8.1950998	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	6.1720243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	125	1998	3.7817872	0	0	0	100	0	0	0	0	0	0	0	13.251882	0	0	0	17.202686	0	0	0	86.686958	0	0	0	5.3234186	0	0	0	19.2404	0	0	0	2.8113482	0	0	0	50.914257	0	0	0	51.185928	0	0	0	54.576439	0	0	0	7.163578	0	0	0	14.125838	0	0	0	-2.5999999	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	6.1999998	0	0	0	6.0717134	0	0	0	95.835495	0	0	0	0	0	0	0	13.251882	0	0	0	17.06485	0	0	0	95.639442	0	0	0	5.4303184	0	0	0	17.657	0	0	0	3.2721293	0	0	0	51.911682	0	0	0	53.043282	0	0	0	67.894058	0	0	0	6.8681083	0	0	0	17.07304	0	0	0	-5	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	5.5999999	0	0	0	5.9176569	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	125	2003	5.0583172	0	0	0	98.537704	0	0	0	0	0	0	0	13.251882	0	0	0	17.341005	0	0	0	80.19175	0	0	0	5.1635408	0	0	0	20.9618	0	0	0	3.0358858	0	0	0	57.84288	0	0	0	49.131241	0	0	0	55.569	0	0	0	7.4134712	0	0	0	4.1460252	0	0	0	6	0	0	0	8.8000002	0	0	0	1	0	0	0	1	0	0	0	3.8	0	0	0	6.0974269	0	0	0	100	0	0	0	0	0	0	0	13.251882	0	0	0	17.202686	0	0	0	86.686958	0	0	0	5.3234186	0	0	0	19.2404	0	0	0	2.8113482	0	0	0	50.914257	0	0	0	51.185928	0	0	0	54.576439	0	0	0	7.163578	0	0	0	14.125838	0	0	0	-2.5999999	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	6.1999998	0	0	0	6.0717134	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	136	1993	13.590512	0	0	100	0	0	0	0	0	0	0	10.320881	0	0	0	14.369002	0	0	0	83.595909	0	0	0	8.3713989	0	0	0	15.7598	0	0	0	2.4264705	0	0	0	141.12668	0	0	0	62.045296	0	0	0	77.735748	0	0	0	4.8756027	0	0	0	12.344764	0	0	0	2	0	0	0	4.5999999	0	0	0	.60000002	0	0	0	1	0	0	0	4.5999999	0	0	0	6.0428209	0	0	0	100	0	0	0	0	0	0	0	10.320881	0	0	0	14.272607	0	0	0	85.666199	0	0	0	8.0682621	0	0	0	13.081	0	0	0	1.3333334	0	0	0	141.61945	0	0	0	60.813839	0	0	0	85.141121	0	0	0	3.746017	0	0	0	14.8972	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5.5999999	0	0	0	5.5551376	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	136	1998	10.724532	0	0	100	0	0	0	0	0	0	0	10.320881	0	0	0	14.45681	0	0	0	78.352592	0	0	0	8.3123035	0	0	0	18.7652	0	0	0	1.1111112	0	0	0	172.76833	0	0	0	61.518963	0	0	0	88.35318	0	0	0	6.9960785	0	0	0	7.900692	0	0	0	4.4000001	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	6.0554976	0	0	0	100	0	0	0	0	0	0	0	10.320881	0	0	0	14.369002	0	0	0	83.595909	0	0	0	8.3713989	0	0	0	15.7598	0	0	0	2.4264705	0	0	0	141.12668	0	0	0	62.045296	0	0	0	77.735748	0	0	0	4.8756027	0	0	0	12.344764	0	0	0	2	0	0	0	4.5999999	0	0	0	.60000002	0	0	0	1	0	0	0	4.5999999	0	0	0	6.0428209	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	136	2003	14.060498	0	0	99.931732	0	0	0	0	0	0	0	10.320881	0	0	0	14.518415	0	0	0	72.825935	0	0	0	8.0638189	0	0	0	21.954399	0	0	0	0	0	0	0	191.12596	0	0	0	52.756508	0	0	0	83.822258	0	0	0	7.3313789	0	0	0	7.1987462	0	0	0	7.5999999	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2.4000001	0	0	0	6.1456337	0	0	0	100	0	0	0	0	0	0	0	10.320881	0	0	0	14.45681	0	0	0	78.352592	0	0	0	8.3123035	0	0	0	18.7652	0	0	0	1.1111112	0	0	0	172.76833	0	0	0	61.518963	0	0	0	88.35318	0	0	0	6.9960785	0	0	0	7.900692	0	0	0	4.4000001	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	6.0554976	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
