period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	cc1	cc2	cc3	cc4	cc5	cc6	cc7	cc8	cc9	cc10	cc11	cc12	cc13	cc14	cc15	cc16	cc17	cc18	cc19	cc20	cc21	cc22	cc23	cc24	cc25	cc26	cc27	cc28	cc29	cc30	cc31	cc32	cc33	cc34	cc35	cc36	cc37	cc38	cc39	cc40	cc41	cc42	cc43	cc44	cc45	cc46	cc47	cc48	cc49	cc50	cc51	cc52	cc53	cc54	cc55	cc56	cc57	cc58	cc59	cc60	cc61	cc62	cc63	cc64	cc65	cc66	cc67	cc68	cc69	cc70	cc71	cc72	cc73	cc74	cc75	cc76	cc77	cc78	cc79	cc80	cc81	cc82	cc83	cc84	cc85	cc86	cc87	cc88	cc89	cc90	cc91
4	191	1988	33.558132	.2885831	-.38521606	.18187629	.50052404	-1.1547645	1.6279771	-.16486812	-1.0371817	-.3886629	.26185653	-.11936051	.51216197	-.094988123	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.60199893	.62856954	-.38521606	.18187629	.50134683	-.93834084	1.4112055	-.26822552	-.80662769	-.42561176	.43239722	-.26461202	.12472545	-.065539464	1.2476931	1.2787111	-.31891933	-1.4945171	-1.1158401	.19056246	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	191	1993	41.826931	-.0013983658	-.38521606	.18187629	.50299162	-1.3762397	1.9098742	-.045947049	-1.0371817	-.45498997	.91655445	-.10074487	.87876534	-.11224926	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.9768126	.2885831	-.38521606	.18187629	.50052404	-1.1547645	1.6279771	-.16486812	-1.0371817	-.3886629	.26185653	-.11936051	.51216197	-.094988123	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.60199893	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	191	1998	41.795017	-.00075446977	-.38521606	.18187629	.5038144	-1.5222658	2.1824899	.084548064	-1.0371817	-.35010627	1.1735383	-.15386397	1.0119354	-.12766351	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.0792181	-.0013983658	-.38521606	.18187629	.50299162	-1.3762397	1.9098742	-.045947049	-1.0371817	-.45498997	.91655445	-.10074487	.87876534	-.11224926	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	.9768126	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	191	2003	44.046703	-.024381893	-.38521606	.18185437	.51941752	-1.5797577	2.4485323	.21383925	.098267868	-.3592141	1.5042626	-.086262718	1.2157638	-.12853339	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.2254008	-.00075446977	-.38521606	.18187629	.5038144	-1.5222658	2.1824899	.084548064	-1.0371817	-.35010627	1.1735383	-.15386397	1.0119354	-.12766351	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.0792181	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	191	2008	46.756615	-.066010386	-.38521606	.18176705	.54282224	-1.6032404	2.6772354	.33540088	-1.0371817	-.25704524	1.5669966	.24345601	1.4159256	-.13293989	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.4552039	-.024381893	-.38521606	.18185437	.51941752	-1.5797577	2.4485323	.21383925	.098267868	-.3592141	1.5042626	-.086262718	1.2157638	-.12853339	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.2254008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	198	1993	19.347149	.62856954	2.2792032	-.25455856	.30144483	1.6238518	-.93568188	-1.7591518	-3.6069152	-.88311195	-1.2231971	.2343377	-.34659955	-.068705432	-1.0105971	-1.2090714	.9070856	.24946468	1.166306	-1.2665569	.62856954	-.021886148	-.25455856	.34923899	1.6412188	-.98688471	-1.8342159	.88630253	-1.1365625	-2.0472159	-.53528881	-.39760172	-.12899469	-1.0656773	-1.2090714	.9070856	.68546009	.98373431	-1.084976	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	213	2003	20.629456	.62856954	-.38521606	.42957354	.51776415	.9956305	-.89769334	-.40797532	.21295972	-.30847695	-.68123603	-.064565971	.089879863	-.13247144	.99983197	1.0022908	.9070856	.68546009	-.75069666	-.72936743	.43828338	-.38521606	.42957354	.46224222	1.1321381	-.89011478	-.43829951	.4498269	-.39483804	-.50270081	.3201012	-.058485463	-.13114919	.0083874948	1.0022908	.9070856	.68546009	-.020409979	-.83092129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	217	1983	9.9750509	.62856954	-.38521606	.10031153	.059627172	.5724721	-.85400504	-.81841946	.32009181	-.95255899	1.9255936	.25473604	-.64169502	-.034724973	-1.0656773	-1.2090714	.9070856	.68546009	.43601936	-.96402955	.62856954	-.38521606	.10031153	.016253704	.47215295	-.82499033	-.91546017	.50462759	-.57299012	1.7770144	-.071109906	-.69685841	-.10032492	-1.0105971	-1.0985034	.9070856	.68546009	.61859083	-1.1610534	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	217	1988	6.7461877	.62856954	-.38521606	.10031153	.10752553	.64546901	-.89784336	-.74363637	.17504269	-.88977242	2.0343375	.94881278	-1.5024002	.15644094	-1.0656773	-1.2090714	.9070856	.68546009	.70987684	-1.283127	.62856954	-.38521606	.10031153	.059627172	.5724721	-.85400504	-.81841946	.32009181	-.95255899	1.9255936	.25473604	-.64169502	-.034724973	-1.0656773	-1.2090714	.9070856	.68546009	.43601936	-.96402955	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	217	1993	11.067957	.62856954	1.4314334	.10031153	.12258495	.64781302	-.95822346	-.68682468	-1.3141207	-.65545219	1.4260505	2.0772605	-.70572871	.059690576	-1.0381372	-1.1537874	.9070856	-.62252623	1.3488778	-1.2638487	.62856954	-.38521606	.10031153	.10752553	.64546901	-.89784336	-.74363637	.17504269	-.88977242	2.0343375	.94881278	-1.5024002	.15644094	-1.0656773	-1.2090714	.9070856	.68546009	.70987684	-1.283127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	217	1998	10.472919	.62856954	1.4314334	.10031153	.12667856	.63047493	-1.0394527	-.63063103	-.46217844	-.72565573	.57875282	2.2249343	-.67034686	-.087809741	.0083874948	.17302999	.9070856	-1.4945171	.16216165	-1.3129989	.62856954	1.4314334	.10031153	.12258495	.64781302	-.95822346	-.68682468	-1.3141207	-.65545219	1.4260505	2.0772605	-.70572871	.059690576	-1.0381372	-1.1537874	.9070856	-.62252623	1.3488778	-1.2638487	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	219	1978	15.460976	.62856954	-.38521606	-1.455254	-.090715706	-.71349978	-.57152528	1.9674494	-.54350799	4.6258111	-.51130164	.27566868	.39358166	-.12349005	-.37717423	-.9326511	-1.136256	.68546009	.52730513	.32816461	.62856954	-.38521606	-1.455254	-.11604503	-.13801605	-.6596294	1.9674494	.019622024	3.1523116	-.3371594	-.20838802	.095616095	-.1108999	-.37717423	-.9326511	-1.136256	.68546009	.52730513	-.099322259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	219	1983	17.401379	.62856954	-.38521606	-1.455254	-.050836708	-1.0390329	-.48376992	1.9674494	.32681346	4.5346737	-.1191637	.13853599	.71306711	-.1301138	-.37717423	-.9326511	-1.136256	.68546009	.070875891	.72161454	.62856954	-.38521606	-1.455254	-.090715706	-.71349978	-.57152528	1.9674494	-.54350799	4.6258111	-.51130164	.27566868	.39358166	-.12349005	-.37717423	-.9326511	-1.136256	.68546009	.52730513	.32816461	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	219	1988	21.432314	.62856954	-.38521606	-1.455254	-.0057829451	-1.2588104	-.4364095	1.9674494	.18040726	4.3429217	-.072982572	.32538331	.94327009	-.12965235	-.37717423	-.9326511	-1.136256	.68546009	.070875891	.92515945	.62856954	-.38521606	-1.455254	-.050836708	-1.0390329	-.48376992	1.9674494	.32681346	4.5346737	-.1191637	.13853599	.71306711	-.1301138	-.37717423	-.9326511	-1.136256	.68546009	.070875891	.72161454	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	219	1993	16.994396	.62856954	-.38521606	-1.455254	.049693327	-1.2906916	-.31102219	1.9674494	.74043489	4.1487322	-.18125094	.19062419	1.2138274	-.12821251	-.37717423	-.9326511	-1.136256	.68546009	.34473339	1.3712953	.62856954	-.38521606	-1.455254	-.0057829451	-1.2588104	-.4364095	1.9674494	.18040726	4.3429217	-.072982572	.32538331	.94327009	-.12965235	-.37717423	-.9326511	-1.136256	.68546009	.070875891	.92515945	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	219	1998	18.434422	.62856954	-.38521606	-1.455254	.10332694	-1.2709807	-.074046083	1.9674494	.50846833	4.4283862	.15857545	.28176659	1.4136467	-.13813403	-.37717423	-.9326511	-1.136256	.68546009	.43601936	1.5323716	.62856954	-.38521606	-1.455254	.049693327	-1.2906916	-.31102219	1.9674494	.74043489	4.1487322	-.18125094	.19062419	1.2138274	-.12821251	-.37717423	-.9326511	-1.136256	.68546009	.34473339	1.3712953	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	219	2003	17.716343	.62856954	-.38521606	-1.4493659	.14073682	-1.3664832	.18721417	1.9674494	-.19944146	5.2961431	.30621824	.60129249	1.5717556	-.1379417	-.37717423	-.9326511	-1.136256	.68546009	.52730513	1.5409684	.62856954	-.38521606	-1.455254	.10332694	-1.2709807	-.074046083	1.9674494	.50846833	4.4283862	.15857545	.28176659	1.4136467	-.13813403	-.37717423	-.9326511	-1.136256	.68546009	.43601936	1.5323716	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	219	2008	15.670654	.62856954	-.38521606	-1.4417198	.19946557	-1.509699	.2972436	1.9674494	.93685752	5.6337171	.48262188	.58216971	1.8374104	-.13238777	-.37717423	-.9326511	-1.136256	.68546009	.52730513	1.8171498	.62856954	-.38521606	-1.4493659	.14073682	-1.3664832	.18721417	1.9674494	-.19944146	5.2961431	.30621824	.60129249	1.5717556	-.1379417	-.37717423	-.9326511	-1.136256	.68546009	.52730513	1.5409684	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	220	2003	40.81712	.084372908	-.38521606	-.03222549	.25162652	-1.4716944	.98903304	.1948325	-1.0371817	1.1843673	-1.161648	-.37194985	.81600881	-.123765	1.1375326	1.0022908	-1.136256	-1.4945171	-1.2984117	.65612298	.091521144	-.38521606	-.032239463	.25162652	-1.2399377	.98707807	.21584584	-1.0371817	.74548805	-1.5845684	-.66357934	.36585161	-.11721493	1.027372	.78115457	-1.136256	-1.4945171	-1.0245543	.39636055	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	220	2008	38.406422	-.24533515	-.38521606	-.032265816	.25463039	-1.6465863	1.024873	.16652286	-1.0371817	1.3853098	-1.1690022	-.47590765	1.1719495	-.13462524	1.2752331	1.2787111	-1.136256	-1.4945171	-1.2984117	1.2064724	.084372908	-.38521606	-.03222549	.25162652	-1.4716944	.98903304	.1948325	-1.0371817	1.1843673	-1.161648	-.37194985	.81600881	-.123765	1.1375326	1.0022908	-1.136256	-1.4945171	-1.2984117	.65612298	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	225	1978	26.43301	-.9353115	-.38521606	1.0388422	.91903889	.60314059	-.74808967	-.10746241	.27424642	-.45367384	2.4335475	-.33306393	.77982801	-.089668155	.44902948	-.9326511	-1.136256	-1.4945171	.43601936	-.096275963	.62856954	-.38521606	1.0388422	.86852932	.64547825	-.69354331	-.11988749	.4457095	-.5760588	2.4512684	-.40268716	.65955448	-.097316772	.44902948	-.9326511	-1.136256	-1.4945171	.18498319	-.38013062	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	225	1983	31.594927	-1.1362293	.7047736	1.0388422	.97189814	.50006348	-.7747221	-.079586335	.13835359	-.56822413	2.375582	-.56994206	.79748785	-.092722349	.44902948	-.9326511	-1.136256	-1.4945171	.52730513	.084072709	-.9353115	-.38521606	1.0388422	.91903889	.60314059	-.74808967	-.10746241	.27424642	-.45367384	2.4335475	-.33306393	.77982801	-.089668155	.44902948	-.9326511	-1.136256	-1.4945171	.43601936	-.096275963	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	225	1988	33.8009	-.7110045	1.4314334	1.0388422	1.0186443	.33917534	-.77951235	-.00021198027	.36195177	-.62082386	2.3176174	-.48712432	.70016366	-.085504815	.47656956	-.87736708	-1.136256	-1.4945171	.61859083	.1230444	-1.1362293	.7047736	1.0388422	.97189814	.50006348	-.7747221	-.079586335	.13835359	-.56822413	2.375582	-.56994206	.79748785	-.092722349	.44902948	-.9326511	-1.136256	-1.4945171	.52730513	.084072709	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	225	1993	41.812653	-1.3371406	1.4314334	1.0388422	1.0689579	.056926887	-.77264619	.10154024	.20831592	-.76228821	2.1304307	-.349563	.77900642	-.096423388	.91721159	.44945028	-1.136256	-1.4945171	-.11169584	.30209363	-.7110045	1.4314334	1.0388422	1.0186443	.33917534	-.77951235	-.00021198027	.36195177	-.62082386	2.3176174	-.48712432	.70016366	-.085504815	.47656956	-.87736708	-1.136256	-1.4945171	.61859083	.1230444	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	225	1998	35.761593	-.74577898	-.021886148	1.0388422	1.1063436	-.22236285	-.74009901	.19876547	.34916374	-.61650383	2.372293	-.27453634	.9857679	-.11213236	1.1375326	1.0022908	-1.136256	-1.4945171	-1.2984117	.26704371	-1.3371406	1.4314334	1.0388422	1.0689579	.056926887	-.77264619	.10154024	.20831592	-.76228821	2.1304307	-.349563	.77900642	-.096423388	.91721159	.44945028	-1.136256	-1.4945171	-.11169584	.30209363	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	225	2003	35.296547	-.69263977	-.38521606	1.0388422	1.133592	-.42495626	-.67034757	.29432124	-.038380992	-.50182188	2.8174534	-.3995035	1.1800692	-.11481708	1.1375326	1.0022908	-1.136256	-1.4945171	-1.2984117	.33056679	-.74577898	-.021886148	1.0388422	1.1063436	-.22236285	-.74009901	.19876547	.34916374	-.61650383	2.372293	-.27453634	.9857679	-.11213236	1.1375326	1.0022908	-1.136256	-1.4945171	-1.2984117	.26704371	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	227	1978	23.427519	.11871481	-.38521606	.74702811	1.0370358	-.77967584	1.1963431	.82372653	-.72177905	-.96659976	-.76627135	-.77686155	.68404341	-.077953704	.80705106	1.0022908	-.31891933	.68546009	-.56812507	.46454462	.62856954	-.38521606	.74717069	1.0164686	-.70355177	1.0054014	.68951511	-.37881178	-.98192596	-.68348128	-.87214452	.47501943	-.09795782	-.95551682	-1.2090714	.9070856	.68546009	.52730513	.006185628	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	227	1983	32.677044	-.58174485	-.38521606	.7469722	1.0501932	-.95771545	1.3414524	.90969056	-.73030347	-.80032277	-1.434062	-.50404543	.78288925	-.10041231	1.2476931	1.2234271	-1.136256	.68546009	-1.1158401	.50721884	.11871481	-.38521606	.74702811	1.0370358	-.77967584	1.1963431	.82372653	-.72177905	-.96659976	-.76627135	-.77686155	.68404341	-.077953704	.80705106	1.0022908	-.31891933	.68546009	-.56812507	.46454462	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	227	1988	39.586281	-1.0792927	-.38521606	.74696809	1.0608245	-1.2050726	1.5947306	.95995241	-.73837918	-.84492177	-1.3662527	-.32754248	1.1223537	-.11401399	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.92714804	-.58174485	-.38521606	.7469722	1.0501932	-.95771545	1.3414524	.90969056	-.73030347	-.80032277	-1.434062	-.50404543	.78288925	-.10041231	1.2476931	1.2234271	-1.136256	.68546009	-1.1158401	.50721884	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	227	1993	48.959644	-1.4581037	-.38521606	.74696809	1.0608245	-1.4515575	1.9448614	.99038106	-1.0371817	-.7982859	-.34992528	-.1363416	1.3687911	-.1207058	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.1968879	-1.0792927	-.38521606	.74696809	1.0608245	-1.2050726	1.5947306	.95995241	-.73837918	-.84492177	-1.3662527	-.32754248	1.1223537	-.11401399	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.92714804	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	227	1998	40.882786	-.73001373	-.38521606	.74690938	1.0711865	-1.6159691	2.3094399	1.0082642	-.74604082	-.54202205	-.5182842	.041030381	1.4534929	-.12914112	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.2314169	-1.4581037	-.38521606	.74696809	1.0608245	-1.4515575	1.9448614	.99038106	-1.0371817	-.7982859	-.34992528	-.1363416	1.3687911	-.1207058	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.1968879	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
