period	cc	year	CG_701_GDP	centralization_hi	centralization_umi	centralization_lmi	centralization_li	warfare_hi	warfare_umi	warfare_lmi	warfare_li	area_hi	area_umi	area_lmi	area_li	population_hi	population_umi	population_lmi	population_li	depend15_hi	depend15_umi	depend15_lmi	depend15_li	depend64_hi	depend64_umi	depend64_lmi	depend64_li	urban_hi	urban_umi	urban_lmi	urban_li	pop_growth_hi	pop_growth_umi	pop_growth_lmi	pop_growth_li	trade_hi	trade_umi	trade_lmi	trade_li	gini_gross_hi	gini_gross_umi	gini_gross_lmi	gini_gross_li	debt_hi	debt_umi	debt_lmi	debt_li	fdi_liab_hi	fdi_liab_umi	fdi_liab_lmi	fdi_liab_li	inflation_hi	inflation_umi	inflation_lmi	inflation_li	democracy_hi	democracy_umi	democracy_lmi	democracy_li	pol_comp_hi	pol_comp_umi	pol_comp_lmi	pol_comp_li	presidential_hi	presidential_umi	presidential_lmi	presidential_li	plurality_hi	plurality_umi	plurality_lmi	plurality_li	pol_rights_hi	pol_rights_umi	pol_rights_lmi	pol_rights_li	gdp_pc_hi	gdp_pc_umi	gdp_pc_lmi	gdp_pc_li	lcentralization_hi	lcentralization_umi	lcentralization_lmi	lcentralization_li	lwarfare_hi	lwarfare_umi	lwarfare_lmi	lwarfare_li	larea_hi	larea_umi	larea_lmi	larea_li	lpopulation_hi	lpopulation_umi	lpopulation_lmi	lpopulation_li	ldepend15_hi	ldepend15_umi	ldepend15_lmi	ldepend15_li	ldepend64_hi	ldepend64_umi	ldepend64_lmi	ldepend64_li	lurban_hi	lurban_umi	lurban_lmi	lurban_li	lpop_growth_hi	lpop_growth_umi	lpop_growth_lmi	lpop_growth_li	ltrade_hi	ltrade_umi	ltrade_lmi	ltrade_li	lgini_gross_hi	lgini_gross_umi	lgini_gross_lmi	lgini_gross_li	ldebt_hi	ldebt_umi	ldebt_lmi	ldebt_li	lfdi_liab_hi	lfdi_liab_umi	lfdi_liab_lmi	lfdi_liab_li	linflation_hi	linflation_umi	linflation_lmi	linflation_li	ldemocracy_hi	ldemocracy_umi	ldemocracy_lmi	ldemocracy_li	lpol_comp_hi	lpol_comp_umi	lpol_comp_lmi	lpol_comp_li	lpresidential_hi	lpresidential_umi	lpresidential_lmi	lpresidential_li	lplurality_hi	lplurality_umi	lplurality_lmi	lplurality_li	lpol_rights_hi	lpol_rights_umi	lpol_rights_lmi	lpol_rights_li	lgdp_pc_hi	lgdp_pc_umi	lgdp_pc_lmi	lgdp_pc_li	per01	per02	per03	per04	per05	per06	per07	per08	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc74	cc75	cc79	cc82	cc83	cc84	cc93	cc94	cc96	cc101	cc112	cc113	cc114	cc116	cc118	cc119	cc121	cc122	cc123	cc125	cc136	cc137	cc143	cc144	cc145	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc174	cc178	cc180	cc183	cc185	cc186	cc188	cc191	cc217	cc219	cc220	cc225	cc227	cc228	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
7	79	2003	8.3133097	0	0	0	82.890648	0	0	0	0	0	0	0	13.815511	0	0	0	18.074711	0	0	0	87.322968	0	0	0	5.8483191	0	0	0	15.3156	0	0	0	2.8618205	0	0	0	42.530937	0	0	0	31.16567	0	0	0	103.05966	0	0	0	7.6105843	0	0	0	3.435586	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	4.8675466	0	0	0	100	0	0	0	3.4000001	0	0	0	13.815511	0	0	0	17.945021	0	0	0	90.123344	0	0	0	5.7144761	0	0	0	14.3742	0	0	0	2.9777505	0	0	0	32.917534	0	0	0	39.869873	0	0	0	99.970459	0	0	0	6.3561478	0	0	0	2.3965297	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	4.4000001	0	0	0	4.8626719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	82	1983	6.9854393	0	100	0	0	0	0	0	0	0	9.8130159	0	0	0	13.434285	0	0	0	67.276657	0	0	0	4.5899096	0	0	0	38.221401	0	0	0	2.2982285	0	0	0	90.87133	0	0	0	52.12468	0	0	0	28.37538	0	0	0	5.8268099	0	0	0	6.228828	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7.4591637	0	0	0	100	0	0	0	0	0	0	0	9.8130159	0	0	0	13.321532	0	0	0	68.047554	0	0	0	4.336072	0	0	0	37.3498	0	0	0	1.9568557	0	0	0	89.870605	0	0	0	50.799656	0	0	0	17.058741	0	0	0	5.2892675	0	0	0	7.5528703	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7.2766581	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	82	1988	6.0780001	0	99.154709	0	0	0	0	0	0	0	9.8130159	0	0	0	13.491353	0	0	0	66.408707	0	0	0	4.9166808	0	0	0	40.375801	0	0	0	.46472034	0	0	0	102.59335	0	0	0	53.596931	0	0	0	33.798698	0	0	0	5.7629499	0	0	0	5.4478521	0	0	0	1	0	0	0	4.8000002	0	0	0	.60000002	0	0	0	1	0	0	0	5	0	0	0	7.4502468	0	0	0	100	0	0	0	0	0	0	0	9.8130159	0	0	0	13.434285	0	0	0	67.276657	0	0	0	4.5899096	0	0	0	38.221401	0	0	0	2.2982285	0	0	0	90.87133	0	0	0	52.12468	0	0	0	28.37538	0	0	0	5.8268099	0	0	0	6.228828	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7.4591637	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	82	1993	10.438537	0	97.763092	0	0	0	0	0	0	0	9.8130159	0	0	0	13.534559	0	0	0	62.499428	0	0	0	4.9848256	0	0	0	43.942001	0	0	0	1.2651583	0	0	0	111.19298	0	0	0	54.421906	0	0	0	36.200878	0	0	0	6.0292473	0	0	0	4.2987022	0	0	0	5	0	0	0	6	0	0	0	.40000001	0	0	0	1	0	0	0	4.4000001	0	0	0	7.7059689	0	0	0	99.154709	0	0	0	0	0	0	0	9.8130159	0	0	0	13.491353	0	0	0	66.408707	0	0	0	4.9166808	0	0	0	40.375801	0	0	0	.46472034	0	0	0	102.59335	0	0	0	53.596931	0	0	0	33.798698	0	0	0	5.7629499	0	0	0	5.4478521	0	0	0	1	0	0	0	4.8000002	0	0	0	.60000002	0	0	0	1	0	0	0	5	0	0	0	7.4502468	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	82	1998	10.476258	0	100	0	0	0	0	0	0	0	9.8130159	0	0	0	13.591596	0	0	0	58.746265	0	0	0	5.3173895	0	0	0	46.943199	0	0	0	.91326135	0	0	0	115.87732	0	0	0	53.47403	0	0	0	44.53968	0	0	0	6.1755738	0	0	0	3.19575	0	0	0	5.1999998	0	0	0	6.5	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	7.7870903	0	0	0	97.763092	0	0	0	0	0	0	0	9.8130159	0	0	0	13.534559	0	0	0	62.499428	0	0	0	4.9848256	0	0	0	43.942001	0	0	0	1.2651583	0	0	0	111.19298	0	0	0	54.421906	0	0	0	36.200878	0	0	0	6.0292473	0	0	0	4.2987022	0	0	0	5	0	0	0	6	0	0	0	.40000001	0	0	0	1	0	0	0	4.4000001	0	0	0	7.7059689	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	83	1978	2.8206007	62.911308	0	0	0	0	0	0	0	12.626722	0	0	0	15.375705	0	0	0	30.943014	0	0	0	16.981976	0	0	0	70.168602	0	0	0	.42553192	0	0	0	55.731205	0	0	0	38.296722	0	0	0	3.4137001	0	0	0	6.1575675	0	0	0	9.5876217	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9.0053625	0	0	0	62.978073	0	0	0	0	0	0	0	12.626722	0	0	0	15.35447	0	0	0	34.383369	0	0	0	14.978628	0	0	0	66.180199	0	0	0	.43478259	0	0	0	51.211185	0	0	0	43.698967	0	0	0	2.911406	0	0	0	5.318615	0	0	0	13.003914	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8.3040619	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	83	1983	3.3345954	62.430107	0	0	0	0	0	0	0	12.626722	0	0	0	15.396498	0	0	0	28.964954	0	0	0	18.089371	0	0	0	74.175598	0	0	0	.41666666	0	0	0	58.497902	0	0	0	37.639992	0	0	0	14.30602	0	0	0	7.0219984	0	0	0	8.5323725	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9.2843199	0	0	0	62.911308	0	0	0	0	0	0	0	12.626722	0	0	0	15.375705	0	0	0	30.943014	0	0	0	16.981976	0	0	0	70.168602	0	0	0	.42553192	0	0	0	55.731205	0	0	0	38.296722	0	0	0	3.4137001	0	0	0	6.1575675	0	0	0	9.5876217	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9.0053625	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	83	1988	3.0625086	61.245419	0	0	0	0	0	0	0	12.626722	0	0	0	15.416867	0	0	0	28.559944	0	0	0	19.213493	0	0	0	77.943398	0	0	0	.40816328	0	0	0	48.897728	0	0	0	36.718899	0	0	0	15.7458	0	0	0	8.0291719	0	0	0	5.7207541	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	9.9378128	0	0	0	62.430107	0	0	0	0	0	0	0	12.626722	0	0	0	15.396498	0	0	0	28.964954	0	0	0	18.089371	0	0	0	74.175598	0	0	0	.41666666	0	0	0	58.497902	0	0	0	37.639992	0	0	0	14.30602	0	0	0	7.0219984	0	0	0	8.5323725	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9.2843199	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	83	1993	5.2976871	64.883186	0	0	0	0	0	0	0	12.626722	0	0	0	15.436831	0	0	0	28.674416	0	0	0	20.775515	0	0	0	80.3246	0	0	0	.40000001	0	0	0	56.767712	0	0	0	37.639591	0	0	0	45.54398	0	0	0	8.5526304	0	0	0	2.1007338	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.983963	0	0	0	61.245419	0	0	0	0	0	0	0	12.626722	0	0	0	15.416867	0	0	0	28.559944	0	0	0	19.213493	0	0	0	77.943398	0	0	0	.40816328	0	0	0	48.897728	0	0	0	36.718899	0	0	0	15.7458	0	0	0	8.0291719	0	0	0	5.7207541	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	9.9378128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	83	1998	6.0021973	67.022629	0	0	0	0	0	0	0	12.626722	0	0	0	15.456402	0	0	0	27.715694	0	0	0	21.834017	0	0	0	81.695	0	0	0	.39215687	0	0	0	70.636429	0	0	0	43.187084	0	0	0	49.168861	0	0	0	9.5731201	0	0	0	1.7167758	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.109635	0	0	0	64.883186	0	0	0	0	0	0	0	12.626722	0	0	0	15.436831	0	0	0	28.674416	0	0	0	20.775515	0	0	0	80.3246	0	0	0	.40000001	0	0	0	56.767712	0	0	0	37.639591	0	0	0	45.54398	0	0	0	8.5526304	0	0	0	2.1007338	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.983963	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	83	2003	5.2540274	72.063133	0	0	0	0	0	0	0	12.626722	0	0	0	15.46417	0	0	0	26.495062	0	0	0	23.210928	0	0	0	82.616203	0	0	0	0	0	0	0	73.735497	0	0	0	47.689888	0	0	0	42.937901	0	0	0	10.643261	0	0	0	.9084602	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.327182	0	0	0	67.022629	0	0	0	0	0	0	0	12.626722	0	0	0	15.456402	0	0	0	27.715694	0	0	0	21.834017	0	0	0	81.695	0	0	0	.39215687	0	0	0	70.636429	0	0	0	43.187084	0	0	0	49.168861	0	0	0	9.5731201	0	0	0	1.7167758	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.109635	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	83	2008	5.0495687	71.960793	0	0	0	0	0	0	0	12.624717	0	0	0	15.486956	0	0	0	25.308689	0	0	0	24.978861	0	0	0	83.296799	0	0	0	.76197386	0	0	0	83.003403	0	0	0	47.767551	0	0	0	40.214981	0	0	0	11.328174	0	0	0	1.7197398	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.715929	0	0	0	72.063133	0	0	0	0	0	0	0	12.626722	0	0	0	15.46417	0	0	0	26.495062	0	0	0	23.210928	0	0	0	82.616203	0	0	0	0	0	0	0	73.735497	0	0	0	47.689888	0	0	0	42.937901	0	0	0	10.643261	0	0	0	.9084602	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.327182	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	84	1978	4.9157109	92.583549	0	0	0	0	0	0	0	13.213428	0	0	0	17.815504	0	0	0	36.437027	0	0	0	21.903543	0	0	0	73.139603	0	0	0	.37037036	0	0	0	41.33403	0	0	0	40.63385	0	0	0	16.945299	0	0	0	9.5854979	0	0	0	10.131396	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.1205683	0	0	0	100	0	0	0	0	0	0	0	13.213428	0	0	0	17.789469	0	0	0	38.967659	0	0	0	21.177118	0	0	0	72.177597	0	0	0	.76197386	0	0	0	35.58453	0	0	0	42.465721	0	0	0	17.02038	0	0	0	8.3210192	0	0	0	9.098052	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	8.4316339	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	84	1983	6.29597	87.453354	0	0	0	0	0	0	0	13.213428	0	0	0	17.840799	0	0	0	33.324215	0	0	0	20.422165	0	0	0	73.5028	0	0	0	.72077924	0	0	0	47.075829	0	0	0	35.319813	0	0	0	26.754499	0	0	0	10.198635	0	0	0	9.1984081	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.2075062	0	0	0	92.583549	0	0	0	0	0	0	0	13.213428	0	0	0	17.815504	0	0	0	36.437027	0	0	0	21.903543	0	0	0	73.139603	0	0	0	.37037036	0	0	0	41.33403	0	0	0	40.63385	0	0	0	16.945299	0	0	0	9.5854979	0	0	0	10.131396	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.1205683	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	84	1988	7.1357112	85.602661	0	0	0	0	0	0	0	13.213428	0	0	0	17.868998	0	0	0	31.092379	0	0	0	20.406725	0	0	0	73.8936	0	0	0	.3508772	0	0	0	42.870323	0	0	0	39.051323	0	0	0	33.360958	0	0	0	11.779023	0	0	0	3.440352	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.7353401	0	0	0	87.453354	0	0	0	0	0	0	0	13.213428	0	0	0	17.840799	0	0	0	33.324215	0	0	0	20.422165	0	0	0	73.5028	0	0	0	.72077924	0	0	0	47.075829	0	0	0	35.319813	0	0	0	26.754499	0	0	0	10.198635	0	0	0	9.1984081	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.2075062	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	84	1993	7.7808847	85.227058	0	0	0	0	0	0	0	13.213428	0	0	0	17.889629	0	0	0	30.096418	0	0	0	22.478512	0	0	0	74.569603	0	0	0	.68381065	0	0	0	42.98732	0	0	0	47.710949	0	0	0	45.382622	0	0	0	12.531362	0	0	0	1.737826	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.051267	0	0	0	85.602661	0	0	0	0	0	0	0	13.213428	0	0	0	17.868998	0	0	0	31.092379	0	0	0	20.406725	0	0	0	73.8936	0	0	0	.3508772	0	0	0	42.870323	0	0	0	39.051323	0	0	0	33.360958	0	0	0	11.779023	0	0	0	3.440352	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.7353401	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	84	1998	8.1728039	87.642097	0	0	0	0	0	0	0	13.213428	0	0	0	17.91316	0	0	0	29.320581	0	0	0	24.151005	0	0	0	76.101799	0	0	0	.33333334	0	0	0	50.3484	0	0	0	45.161114	0	0	0	58.630718	0	0	0	13.016353	0	0	0	1.031626	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.087535	0	0	0	85.227058	0	0	0	0	0	0	0	13.213428	0	0	0	17.889629	0	0	0	30.096418	0	0	0	22.478512	0	0	0	74.569603	0	0	0	.68381065	0	0	0	42.98732	0	0	0	47.710949	0	0	0	45.382622	0	0	0	12.531362	0	0	0	1.737826	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.051267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	84	2003	7.8021178	86.856987	0	0	0	0	0	0	0	13.213425	0	0	0	17.942593	0	0	0	28.488239	0	0	0	25.056013	0	0	0	79.691002	0	0	0	.65044951	0	0	0	53.046005	0	0	0	49.222717	0	0	0	62.175179	0	0	0	13.323471	0	0	0	1.963202	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.234266	0	0	0	87.642097	0	0	0	0	0	0	0	13.213428	0	0	0	17.91316	0	0	0	29.320581	0	0	0	24.151005	0	0	0	76.101799	0	0	0	.33333334	0	0	0	50.3484	0	0	0	45.161114	0	0	0	58.630718	0	0	0	13.016353	0	0	0	1.031626	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.087535	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	84	2008	5.8371668	85.734062	0	0	0	0	0	0	0	13.21341	0	0	0	17.974344	0	0	0	28.236656	0	0	0	25.473652	0	0	0	83.759399	0	0	0	.6299603	0	0	0	53.64563	0	0	0	51.289398	0	0	0	71.545517	0	0	0	13.870057	0	0	0	1.7894052	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.598432	0	0	0	86.856987	0	0	0	0	0	0	0	13.213425	0	0	0	17.942593	0	0	0	28.488239	0	0	0	25.056013	0	0	0	79.691002	0	0	0	.65044951	0	0	0	53.046005	0	0	0	49.222717	0	0	0	62.175179	0	0	0	13.323471	0	0	0	1.963202	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.234266	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	93	1998	4.1632528	66.170311	0	0	0	0	0	0	0	12.762878	0	0	0	18.222229	0	0	0	23.464674	0	0	0	23.227537	0	0	0	73.154602	0	0	0	0	0	0	0	56.467026	0	0	0	47.276054	0	0	0	59.809879	0	0	0	12.35026	0	0	0	.20213559	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.170842	0	0	0	59.328384	0	0	0	0	0	0	0	12.763165	0	0	0	18.207445	0	0	0	23.571543	0	0	0	22.159008	0	0	0	73.218803	0	0	0	.75007814	0	0	0	47.58271	0	0	0	46.948601	0	0	0	46.20808	0	0	0	11.313795	0	0	0	3.394536	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.163696	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	93	2003	4.439733	66.560318	0	0	0	0	0	0	0	12.762311	0	0	0	18.227077	0	0	0	22.00152	0	0	0	26.687117	0	0	0	73.239799	0	0	0	.0029385835	0	0	0	70.287064	0	0	0	51.062397	0	0	0	63.384621	0	0	0	13.279296	0	0	0	1.0685964	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.249834	0	0	0	66.170311	0	0	0	0	0	0	0	12.762878	0	0	0	18.222229	0	0	0	23.464674	0	0	0	23.227537	0	0	0	73.154602	0	0	0	0	0	0	0	56.467026	0	0	0	47.276054	0	0	0	59.809879	0	0	0	12.35026	0	0	0	.20213559	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.170842	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
