period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	per09	per10	per11	per12	per13	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc26	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc91	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
4	188	1982	10.229274	85.71521	6	12.605419	17.720528	79.275505	5.8893933	39.707001	2.7653785	43.617718	56.203571	34.527966	6.7764363	11.542073	-7	2	1	1	5	6.6667151	86.717117	6	12.605419	17.636503	81.648834	5.9913692	37.096802	2.2229543	43.290936	56.75988	23.468067	6.8356533	12.807047	-9	1	1	1	5	6.4923368	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	188	1985	10.339046	88.250626	6	12.605419	17.810387	77.048386	5.7472072	43.044601	3.1706882	42.470665	55.657345	58.863098	6.762949	24.640593	-3.6666667	3	1	1	4	6.4434686	85.71521	6	12.605419	17.720528	79.275505	5.8893933	39.707001	2.7653785	43.617718	56.203571	34.527966	6.7764363	11.542073	-7	2	1	1	5	6.6667151	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	188	1988	14.605584	92.189941	6	12.605419	17.887156	75.197289	5.6589417	46.372398	2.3298006	49.288162	55.675556	70.333099	7.4489856	8.7260904	8	7	1	1	2	6.5696359	88.250626	6	12.605419	17.810387	77.048386	5.7472072	43.044601	3.1706882	42.470665	55.657345	58.863098	6.762949	24.640593	-3.6666667	3	1	1	4	6.4434686	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	188	1991	19.133783	92.209518	6	12.605419	17.96373	73.15638	5.5328875	48.529999	2.7069466	55.208092	58.437401	51.246765	8.0399408	12.476954	8	7.6666665	1	1	3	6.7240257	92.189941	6	12.605419	17.887156	75.197289	5.6589417	46.372398	2.3298006	49.288162	55.675556	70.333099	7.4489856	8.7260904	8	7	1	1	2	6.5696359	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	188	1994	16.170841	100	6	12.605419	18.029934	70.752197	5.3776374	48.349998	2.5035455	66.988472	57.431744	59.357498	8.7133636	8.1247797	8	9	1	1	2.6666667	6.9490857	92.209518	6	12.605419	17.96373	73.15638	5.5328875	48.529999	2.7069466	55.208092	58.437401	51.246765	8.0399408	12.476954	8	7.6666665	1	1	3	6.7240257	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	188	1997	17.072433	100	6	12.605419	18.096647	68.337463	5.3672013	48.169998	1.8717786	91.671837	59.162651	48.417133	9.0564384	12.089044	8	9	1	1	2	7.0627451	100	6	12.605419	18.029934	70.752197	5.3776374	48.349998	2.5035455	66.988472	57.431744	59.357498	8.7133636	8.1247797	8	9	1	1	2.6666667	6.9490857	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	188	2000	18.081442	100	5	12.605419	18.163506	66.055321	5.4625087	48.012867	2.2054443	99.516098	48.094151	56.375233	9.2452297	5.9481101	8	9	1	1	2	6.9425983	100	6	12.605419	18.096647	68.337463	5.3672013	48.169998	1.8717786	91.671837	59.162651	48.417133	9.0564384	12.089044	8	9	1	1	2	7.0627451	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	188	2003	18.362898	100	3	12.605419	18.226171	63.951931	5.569335	48.0158	2.0685337	102.30897	45.092999	65.620369	9.3834457	4.2934799	8	9	1	1	2	6.9455123	100	5	12.605419	18.163506	66.055321	5.4625087	48.012867	2.2054443	99.516098	48.094151	56.375233	9.2452297	5.9481101	8	9	1	1	2	6.9425983	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	188	2006	16.87405	100	3	12.605419	18.285141	61.670139	5.7083488	48.155998	1.9475312	93.146271	44.398842	53.207367	9.7588692	4.6224566	8	9	1	1	3.3333333	7.2565889	100	3	12.605419	18.226171	63.951931	5.569335	48.0158	2.0685337	102.30897	45.092999	65.620369	9.3834457	4.2934799	8	9	1	1	2	6.9455123	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	188	2009	16.83161	100	3	12.605419	18.333576	59.072441	5.8981419	48.525002	1.4775914	71.097374	43.152534	46.162533	10.063091	4.8482332	8	9	1	1	3.6666667	7.5833263	100	3	12.605419	18.285141	61.670139	5.7083488	48.155998	1.9475312	93.146271	44.398842	53.207367	9.7588692	4.6224566	8	9	1	1	3.3333333	7.2565889	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	191	1982	29.183796	100	0	11.424094	16.108046	39.650105	18.499609	43.790199	.67683637	57.875782	50.098003	40.924702	6.9867654	20.968166	9.666667	10	.66666669	0	1.6666666	7.9979587	100	0	11.424094	16.087601	41.816299	18.054001	42.383801	1.0417421	49.655403	50.71727	30.987234	6.7078495	20.896233	9	10	1	0	2	7.933908	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	191	1985	32.529945	100	0	11.424094	16.118095	36.894341	18.916836	45.304932	0	61.127277	49.169098	54.073132	7.4547968	22.287134	10	10	0	0	1	7.9907594	100	0	11.424094	16.108046	39.650105	18.499609	43.790199	.67683637	57.875782	50.098003	40.924702	6.9867654	20.968166	9.666667	10	.66666669	0	1.6666666	7.9979587	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	191	1988	32.031357	95.208305	0	11.424094	16.108046	33.576263	19.909082	46.868198	0	63.750839	48.240192	53.742199	8.3997326	10.592	10	10	0	0	1	8.6020918	100	0	11.424094	16.118095	36.894341	18.916836	45.304932	0	61.127277	49.169098	54.073132	7.4547968	22.287134	10	10	0	0	1	7.9907594	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	191	1991	40.064373	91.730476	0	11.424094	16.111395	30.206051	20.998644	48.553799	0	61.745583	48.970169	53.012665	9.4860249	11.558967	10	10	0	0	1	9.1084814	95.208305	0	11.424094	16.108046	33.576263	19.909082	46.868198	0	63.750839	48.240192	53.742199	8.3997326	10.592	10	10	0	0	1	8.6020918	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	191	1994	42.172184	91.933632	0	11.424094	16.118095	27.337601	21.89319	50.4702	0	58.190956	56.795418	57.092731	9.7909899	6.0275602	10	10	0	0	1	9.2266932	91.730476	0	11.424094	16.111395	30.206051	20.998644	48.553799	0	61.745583	48.970169	53.012665	9.4860249	11.558967	10	10	0	0	1	9.1084814	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	191	1997	41.978931	91.87545	0	11.424094	16.118095	25.235073	22.882051	52.424999	0	63.451645	56.453705	54.3717	10.095426	3.35466	10	10	0	0	1	9.3706121	91.933632	0	11.424094	16.118095	27.337601	21.89319	50.4702	0	58.190956	56.795418	57.092731	9.7909899	6.0275602	10	10	0	0	1	9.2266932	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	191	2000	41.915855	91.351067	0	11.424094	16.118095	23.942253	23.914169	54.391399	0	66.584251	55.001919	49.741833	10.355677	3.3745999	10	10	0	0	1	9.3702707	91.87545	0	11.424094	16.118095	25.235073	22.882051	52.424999	0	63.451645	56.453705	54.3717	10.095426	3.35466	10	10	0	0	1	9.3706121	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	191	2003	43.831558	91.61879	0	11.424094	16.149866	23.380484	24.829239	56.3046	0	63.319771	59.363499	55.789165	10.943371	3.0724232	10	10	0	0	1	9.6245966	91.351067	0	11.424094	16.118095	23.942253	23.914169	54.391399	0	66.584251	55.001919	49.741833	10.355677	3.3745999	10	10	0	0	1	9.3702707	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	191	2006	44.957016	91.46328	0	11.423766	16.213406	23.07881	25.641392	58.161201	3.3333333	69.200462	60.589462	64.978165	11.367333	2.71174	10	10	0	0	1	9.8856478	91.61879	0	11.424094	16.149866	23.380484	24.829239	56.3046	0	63.319771	59.363499	55.789165	10.943371	3.0724232	10	10	0	0	1	9.6245966	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	191	2009	48.313866	90.63147	0	11.423766	16.213406	22.709684	26.469982	59.9198	0	69.214394	58.239609	82.503632	11.59541	1.0433366	10	10	0	0	1	10.014044	91.46328	0	11.423766	16.213406	23.07881	25.641392	58.161201	3.3333333	69.200462	60.589462	64.978165	11.367333	2.71174	10	10	0	0	1	9.8856478	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	198	1991	19.083654	100	3	10.113343	15.73665	100.85971	4.4675841	5.9916	-3.3068783	21.868847	33.33902	46.192467	5.4568596	11.907893	-7	1	1	1	6	5.7568665	100	0	10.113343	15.751548	100.55815	4.2739601	5.2723999	4.0074182	18.52322	29.242332	29.168301	5.3236299	2.7292488	-7	1	1	1	6	5.9103584	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	213	2000	19.572577	100	0	12.168007	16.070074	87.167053	4.8639708	40.3484	2.0875869	64.914383	41.797161	74.488747	6.5759625	1.6343887	5	9	1	1	3.3333333	6.2442107	95.855179	0	12.168007	15.99009	88.879112	4.841094	39.91	2.6145167	60.858147	42.161659	81.52417	6.4191523	3.0410933	-1	9	1	1	4	6.3249373	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	217	1979	15.914739	100	0	11.17913	14.946566	72.897743	5.2389798	28.635201	2.1863799	54.214561	61.176067	60.034035	4.4540749	9.7923565	-7	1	1	1	5	5.9279943	100	0	11.17913	14.879825	71.82737	5.2379422	27.2258	2.3399014	50.887383	60.560505	49.515202	3.9333923	12.29998	-6	2	1	1	5.6666665	5.5391145	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	217	1982	12.401991	100	0	11.17913	15.009127	74.411507	5.1264386	30.090599	2.0517676	36.250004	61.914742	76.115669	4.5045061	15.546304	-7	1	1	1	5	6.0913439	100	0	11.17913	14.946566	72.897743	5.2389798	28.635201	2.1863799	54.214561	61.176067	60.034035	4.4540749	9.7923565	-7	1	1	1	5	5.9279943	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	217	1985	5.1341138	100	0	11.17913	15.077663	75.892143	4.9529643	31.502266	2.8586991	21.559628	62.653416	87.167435	.63594556	62.386932	-7	1	1	1	4.6666665	5.9061575	100	0	11.17913	15.009127	74.411507	5.1264386	30.090599	2.0517676	36.250004	61.914742	76.115669	4.5045061	15.546304	-7	1	1	1	5	6.0913439	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	217	1988	8.4354725	100	0	11.17913	15.150281	76.724075	4.8084764	32.4468	2.6327949	32.941986	63.392094	101.61536	3.3739078	97.152168	-7	1	1	1	5.3333335	5.6321507	100	0	11.17913	15.077663	75.892143	4.9529643	31.502266	2.8586991	21.559628	62.653416	87.167435	.63594556	62.386932	-7	1	1	1	4.6666665	5.9061575	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	217	1991	8.7701521	100	2	11.17913	15.201805	76.90168	4.6243978	33.3088	.020325202	46.13319	60.83004	166.35367	4.3065147	93.792397	-6.6666665	1.3333334	1	1	6.3333335	5.4625044	100	0	11.17913	15.150281	76.724075	4.8084764	32.4468	2.6327949	32.941986	63.392094	101.61536	3.3739078	97.152168	-7	1	1	1	5.3333335	5.6321507	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	217	1994	11.573597	100	3	11.17913	15.176487	76.626495	4.3492699	34.139198	-.83333331	47.860626	56.617626	202.09666	4.1896558	28.465433	-7	1	1	0	7	5.6697187	100	2	11.17913	15.201805	76.90168	4.6243978	33.3088	.020325202	46.13319	60.83004	166.35367	4.3065147	93.792397	-6.6666665	1.3333334	1	1	6.3333335	5.4625044	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	217	1997	10.472919	100	3	11.17913	15.184926	76.305031	4.0507889	34.9804	.85470086	39.214878	52.405209	183.681	4.2747355	18.536123	1.3333334	6	1	0	4.6666665	5.6273699	100	3	11.17913	15.176487	76.626495	4.3492699	34.139198	-.83333331	47.860626	56.617626	202.09666	4.1896558	28.465433	-7	1	1	0	7	5.6697187	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	219	1976	15.337781	100	0	6.5072775	14.648419	49.245747	6.6018414	100	1.5151515	305.78622	42.322773	63.9729	7.677557	1.82722	-2	2	0	1	5	7.8988161	100	0	6.5072775	14.603968	57.875797	6.2411284	100	1.5873016	263.10898	43.591675	46.232765	7.0940137	11.365207	-2	2	0	1	5	7.5180101	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	219	1979	15.354088	100	0	6.5072775	14.676793	41.676151	6.8315029	100	1.4492754	374.40195	41.916161	83.279564	8.2389479	6.5756335	-2	2	0	1	5	8.3236876	100	0	6.5072775	14.648419	49.245747	6.6018414	100	1.5151515	305.78622	42.322773	63.9729	7.677557	1.82722	-2	2	0	1	5	7.8988161	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	219	1982	16.773077	100	0	6.5072775	14.744875	37.245453	7.170229	100	4.0042734	369.88773	44.795692	64.187836	9.0244532	4.5414367	-2	2	0	1	4	8.7525578	100	0	6.5072775	14.676793	41.676151	6.8315029	100	1.4492754	374.40195	41.916161	83.279564	8.2389479	6.5756335	-2	2	0	1	5	8.3236876	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	219	1985	19.89258	100	0	6.5072775	14.808305	34.431038	7.4727879	100	0	305.51218	45.711239	80.145401	9.3686056	-.63448864	-2	2	0	1	4	8.849803	100	0	6.5072775	14.744875	37.245453	7.170229	100	4.0042734	369.88773	44.795692	64.187836	9.0244532	4.5414367	-2	2	0	1	4	8.7525578	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	219	1988	21.323135	100	0	6.5072775	14.868525	30.893126	7.5443711	100	2.4250441	344.98944	45.639626	82.155968	9.9373426	3.4107161	-2	2	0	1	4	9.1138401	100	0	6.5072775	14.808305	34.431038	7.4727879	100	0	305.51218	45.711239	80.145401	9.3686056	-.63448864	-2	2	0	1	4	8.849803	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	219	1991	19.790005	100	0	6.5072775	14.946566	29.551895	7.8513217	100	3.3358052	327.58524	44.962799	76.023903	10.54709	3.3600607	-2	2	0	1	4	9.5830717	100	0	6.5072775	14.868525	30.893126	7.5443711	100	2.4250441	344.98944	45.639626	82.155968	9.9373426	3.4107161	-2	2	0	1	4	9.1138401	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
